TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P1_TO_P7,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P2_TO_P7,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P3_TO_P7,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P4_TO_P7,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P5_TO_P7,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6,P6_TO_P7,P7_TO_LAPTOP,P7_TO_P1,P7_TO_P2,P7_TO_P3,P7_TO_P4,P7_TO_P5,P7_TO_P6,P7_TO_P7
22.0,0.051,0.0,0.097,0.135,0.07400000000000001,0.588,0.02,0.034,0.0,0.14800000000000002,0.0,0.064,0.08900000000000001,0.029,0.029,0.643,0.044,0.083,0.12,0.0,0.273,0.063,0.243,0.174,0.029,0.065,0.057,0.752,0.0,0.069,0.014,0.014,0.016,0.071,0.069,0.253,0.039,0.0,0.487,0.066,0.0,0.063,0.643,0.105,0.037000000000000005,0.076,0.0,0.076,0.054000000000000006,0.295,0.189,0.232,0.08,0.113,0.037000000000000005,0.0
23.0,0.054000000000000006,0.0,0.083,0.213,0.057,0.537,0.006999999999999999,0.049,0.009000000000000001,0.146,0.0,0.087,0.136,0.034,0.031,0.557,0.049,0.033,0.109,0.0,0.073,0.086,0.473,0.179,0.029,0.06,0.051,0.747,0.0,0.07200000000000001,0.027000000000000003,0.014,0.014,0.038,0.04,0.09,0.029,0.0,0.703,0.086,0.0,0.062,0.639,0.114,0.043,0.079,0.0,0.064,0.031,0.29100000000000004,0.14400000000000002,0.256,0.154,0.101,0.021,0.0
24.0,0.07,0.0,0.257,0.153,0.113,0.293,0.057,0.057,0.003,0.135,0.0,0.092,0.113,0.021,0.029,0.607,0.04,0.029,0.151,0.0,0.054000000000000006,0.083,0.46,0.183,0.034,0.08199999999999999,0.217,0.5660000000000001,0.0,0.066,0.02,0.014,0.023,0.041,0.14,0.095,0.03,0.0,0.58,0.091,0.006,0.062,0.489,0.133,0.044,0.177,0.0,0.09,0.01,0.166,0.043,0.192,0.534,0.054000000000000006,0.0,0.0
25.0,0.454,0.0,0.171,0.101,0.037000000000000005,0.154,0.027000000000000003,0.056,0.0,0.15,0.0,0.077,0.073,0.029,0.029,0.643,0.044,0.059,0.171,0.0,0.1,0.067,0.369,0.19,0.006999999999999999,0.071,0.613,0.241,0.0,0.035,0.016,0.017,0.023,0.073,0.093,0.136,0.033,0.0,0.557,0.086,0.0,0.054000000000000006,0.649,0.113,0.036000000000000004,0.071,0.0,0.079,0.013,0.132,0.06,0.14300000000000002,0.599,0.054000000000000006,0.0,0.0
26.0,0.039,0.0,0.213,0.033,0.59,0.053,0.026,0.047,0.0,0.161,0.0,0.067,0.071,0.029,0.029,0.643,0.05,0.054000000000000006,0.15,0.0,0.111,0.069,0.37,0.196,0.016,0.108,0.58,0.228,0.0,0.041,0.013,0.014,0.027000000000000003,0.17,0.091,0.594,0.02,0.0,0.056,0.041,0.0,0.053,0.643,0.115,0.03,0.078,0.0,0.081,0.027000000000000003,0.247,0.173,0.238,0.196,0.099,0.021,0.0
27.0,0.044,0.0,0.1,0.03,0.674,0.056,0.04,0.056,0.0,0.156,0.0,0.073,0.076,0.024,0.029,0.643,0.064,0.094,0.146,0.0,0.14300000000000002,0.126,0.199,0.229,0.043,0.219,0.036000000000000004,0.57,0.0,0.09,0.029,0.014,0.01,0.121,0.254,0.472,0.046,0.0,0.064,0.033,0.0,0.044,0.63,0.122,0.031,0.08900000000000001,0.0,0.083,0.029,0.268,0.086,0.281,0.21,0.101,0.026,0.0
28.0,0.016,0.0,0.731,0.044,0.106,0.046,0.0,0.057,0.0,0.146,0.0,0.087,0.073,0.023,0.029,0.643,0.019,0.029,0.084,0.0,0.0,0.743,0.081,0.044,0.043,0.419,0.041,0.381,0.0,0.096,0.006,0.014,0.024,0.154,0.163,0.419,0.069,0.0,0.101,0.07,0.0,0.056,0.643,0.112,0.043,0.075,0.0,0.071,0.027000000000000003,0.297,0.08900000000000001,0.272,0.171,0.101,0.043,0.0
29.0,0.023,0.0,0.33,0.317,0.166,0.092,0.017,0.056,0.0,0.14800000000000002,0.0,0.095,0.086,0.009000000000000001,0.029,0.634,0.073,0.461,0.14400000000000002,0.0,0.016,0.149,0.061,0.096,0.044,0.3,0.173,0.402,0.0,0.06,0.01,0.011,0.01,0.095,0.479,0.32299999999999995,0.03,0.0,0.047,0.016,0.0,0.059,0.631,0.125,0.043,0.075,0.0,0.067,0.027000000000000003,0.29600000000000004,0.14400000000000002,0.28,0.13699999999999998,0.09,0.026,0.0
30.0,0.006999999999999999,0.0,0.093,0.5710000000000001,0.067,0.085,0.129,0.049,0.0,0.141,0.0,0.093,0.087,0.006999999999999999,0.029,0.643,0.077,0.593,0.107,0.0,0.014,0.047,0.057,0.104,0.026,0.08199999999999999,0.157,0.652,0.0,0.055,0.016,0.013,0.019,0.08,0.21600000000000005,0.428,0.02,0.0,0.217,0.021,0.0,0.05,0.596,0.18600000000000005,0.043,0.083,0.0,0.043,0.029,0.28300000000000003,0.101,0.31,0.16399999999999998,0.096,0.017,0.0
31.0,0.019,0.0,0.096,0.252,0.05,0.079,0.419,0.086,0.0,0.14800000000000002,0.0,0.076,0.08,0.025,0.029,0.643,0.054000000000000006,0.551,0.099,0.0,0.024,0.044,0.091,0.136,0.029,0.076,0.057,0.748,0.0,0.062,0.014,0.014,0.024,0.046,0.276,0.146,0.029,0.0,0.416,0.064,0.0,0.059,0.624,0.134,0.036000000000000004,0.08,0.0,0.067,0.031,0.317,0.091,0.305,0.136,0.099,0.021,0.0
32.0,0.031,0.0,0.207,0.396,0.14,0.134,0.016,0.076,0.096,0.202,0.0,0.131,0.136,0.047,0.037000000000000005,0.35100000000000003,0.094,0.524,0.111,0.0,0.021,0.061,0.07,0.117,0.029,0.075,0.057,0.75,0.0,0.062,0.014,0.014,0.03,0.084,0.219,0.236,0.04,0.0,0.353,0.039,0.0,0.058,0.609,0.157,0.04,0.08900000000000001,0.0,0.047,0.03,0.316,0.093,0.312,0.139,0.097,0.014,0.0
33.0,0.0,0.0,0.09,0.7190000000000001,0.064,0.07400000000000001,0.03,0.023,0.35700000000000004,0.19,0.0,0.165,0.1,0.04,0.037000000000000005,0.11,0.239,0.463,0.096,0.0,0.017,0.061,0.057,0.067,0.027000000000000003,0.084,0.049,0.7440000000000001,0.0,0.062,0.02,0.014,0.047,0.091,0.036000000000000004,0.122,0.021,0.0,0.606,0.077,0.004,0.062,0.441,0.223,0.047,0.184,0.0,0.039,0.034,0.282,0.093,0.322,0.113,0.122,0.034,0.0
34.0,0.0,0.0,0.086,0.7240000000000001,0.054000000000000006,0.076,0.029,0.031,0.213,0.21600000000000005,0.0,0.14800000000000002,0.103,0.05,0.027000000000000003,0.243,0.526,0.166,0.087,0.0,0.014,0.07,0.079,0.059,0.029,0.073,0.054000000000000006,0.74,0.0,0.073,0.017,0.014,0.03,0.043,0.061,0.091,0.027000000000000003,0.0,0.66,0.087,0.0,0.049,0.631,0.133,0.039,0.083,0.0,0.064,0.039,0.23,0.067,0.289,0.107,0.202,0.066,0.0
35.0,0.0,0.0,0.1,0.718,0.043,0.068,0.029,0.043,0.287,0.16699999999999998,0.0,0.127,0.087,0.041,0.029,0.261,0.38,0.311,0.096,0.0,0.017,0.067,0.064,0.064,0.029,0.07200000000000001,0.057,0.7440000000000001,0.0,0.07,0.014,0.014,0.036000000000000004,0.036000000000000004,0.7340000000000001,0.134,0.029,0.0,0.014,0.017,0.0,0.03,0.629,0.14400000000000002,0.031,0.092,0.0,0.07400000000000001,0.034,0.225,0.07400000000000001,0.35200000000000004,0.097,0.161,0.057,0.0
36.0,0.0,0.0,0.08,0.731,0.051,0.071,0.031,0.034,0.269,0.174,0.0,0.163,0.1,0.036000000000000004,0.021,0.237,0.11,0.204,0.314,0.0,0.059,0.096,0.05,0.16699999999999998,0.023,0.086,0.047,0.748,0.0,0.067,0.014,0.014,0.024,0.049,0.183,0.134,0.02,0.0,0.529,0.061,0.0,0.044,0.5760000000000001,0.207,0.041,0.102,0.0,0.03,0.024,0.244,0.044,0.399,0.071,0.199,0.019,0.0
37.0,0.0,0.0,0.12,0.687,0.08,0.065,0.033,0.016,0.041,0.23,0.0,0.173,0.116,0.103,0.063,0.274,0.07400000000000001,0.126,0.34,0.0,0.073,0.087,0.066,0.234,0.017,0.075,0.086,0.7390000000000001,0.0,0.057,0.014,0.011,0.031,0.039,0.184,0.113,0.021,0.0,0.527,0.084,0.0,0.047,0.59,0.181,0.043,0.102,0.0,0.037000000000000005,0.047,0.29100000000000004,0.141,0.278,0.106,0.124,0.013,0.0
38.0,0.023,0.0,0.263,0.358,0.11,0.152,0.031,0.063,0.004,0.185,0.0,0.11,0.07,0.109,0.477,0.044,0.064,0.103,0.194,0.0,0.12,0.07400000000000001,0.116,0.329,0.029,0.062,0.057,0.754,0.0,0.07,0.014,0.014,0.031,0.06,0.064,0.091,0.031,0.0,0.627,0.094,0.0,0.056,0.643,0.116,0.043,0.077,0.0,0.064,0.043,0.287,0.093,0.276,0.157,0.121,0.023,0.0
39.0,0.449,0.0,0.13,0.142,0.043,0.095,0.039,0.103,0.001,0.097,0.0,0.068,0.03,0.061,0.6940000000000001,0.049,0.051,0.093,0.14,0.0,0.209,0.064,0.274,0.16899999999999998,0.029,0.077,0.047,0.7340000000000001,0.0,0.063,0.036000000000000004,0.014,0.029,0.041,0.043,0.07400000000000001,0.029,0.0,0.69,0.094,0.0,0.054000000000000006,0.6409999999999999,0.11,0.043,0.08,0.0,0.071,0.04,0.313,0.106,0.275,0.126,0.106,0.034,0.0
40.0,0.064,0.0,0.21,0.179,0.086,0.13699999999999998,0.177,0.147,0.0,0.151,0.0,0.078,0.071,0.043,0.029,0.629,0.05,0.057,0.459,0.0,0.094,0.053,0.181,0.106,0.029,0.066,0.07,0.736,0.0,0.071,0.014,0.014,0.017,0.046,0.059,0.091,0.031,0.0,0.669,0.087,0.01,0.056,0.461,0.134,0.043,0.211,0.0,0.086,0.041,0.305,0.109,0.285,0.124,0.116,0.02,0.0
41.0,0.42,0.0,0.17,0.123,0.053,0.102,0.056,0.077,0.116,0.141,0.0,0.092,0.07400000000000001,0.046,0.036000000000000004,0.496,0.069,0.084,0.5429999999999999,0.0,0.069,0.051,0.087,0.097,0.029,0.079,0.107,0.691,0.0,0.064,0.016,0.014,0.021,0.046,0.22,0.102,0.026,0.0,0.509,0.076,0.0,0.044,0.63,0.116,0.043,0.097,0.0,0.07,0.043,0.282,0.153,0.261,0.133,0.109,0.02,0.0
42.0,0.05,0.0,0.151,0.094,0.043,0.633,0.003,0.026,0.004,0.14800000000000002,0.0,0.086,0.071,0.058,0.034,0.597,0.084,0.407,0.117,0.0,0.097,0.104,0.093,0.097,0.027000000000000003,0.08,0.049,0.736,0.0,0.069,0.024,0.014,0.024,0.063,0.753,0.114,0.014,0.0,0.017,0.014,0.014,0.062,0.447,0.146,0.057,0.182,0.0,0.091,0.04,0.301,0.08900000000000001,0.27,0.139,0.128,0.034,0.0
43.0,0.043,0.0,0.17600000000000002,0.114,0.044,0.5770000000000001,0.023,0.023,0.0,0.14800000000000002,0.0,0.07400000000000001,0.076,0.044,0.03,0.629,0.093,0.35600000000000004,0.331,0.0,0.049,0.061,0.04,0.07,0.029,0.076,0.113,0.6779999999999999,0.0,0.064,0.027000000000000003,0.013,0.034,0.064,0.409,0.133,0.029,0.0,0.28300000000000003,0.049,0.0,0.056,0.643,0.114,0.043,0.077,0.0,0.067,0.043,0.217,0.149,0.27,0.067,0.185,0.07,0.0
44.0,0.067,0.0,0.35600000000000004,0.129,0.101,0.245,0.051,0.05,0.0,0.141,0.0,0.075,0.07400000000000001,0.045,0.036000000000000004,0.629,0.14400000000000002,0.14400000000000002,0.269,0.0,0.09,0.117,0.084,0.151,0.029,0.085,0.094,0.685,0.0,0.066,0.029,0.013,0.021,0.05,0.287,0.102,0.027000000000000003,0.0,0.456,0.057,0.0,0.057,0.643,0.111,0.043,0.076,0.0,0.07,0.019,0.119,0.104,0.195,0.02,0.496,0.047,0.0
45.0,0.081,0.0,0.383,0.114,0.134,0.18,0.047,0.06,0.0,0.136,0.0,0.08900000000000001,0.071,0.041,0.037000000000000005,0.626,0.111,0.081,0.531,0.0,0.057,0.07,0.071,0.077,0.029,0.073,0.087,0.6990000000000001,0.0,0.071,0.027000000000000003,0.014,0.026,0.041,0.04,0.078,0.029,0.0,0.701,0.086,0.0,0.053,0.639,0.123,0.043,0.079,0.0,0.063,0.031,0.125,0.099,0.334,0.011,0.345,0.054000000000000006,0.0
46.0,0.069,0.0,0.21,0.142,0.136,0.348,0.041,0.054000000000000006,0.0,0.159,0.0,0.068,0.071,0.03,0.029,0.643,0.069,0.336,0.391,0.0,0.041,0.051,0.041,0.07,0.029,0.08,0.067,0.7290000000000001,0.0,0.067,0.014,0.014,0.029,0.047,0.043,0.068,0.029,0.0,0.7,0.086,0.0,0.038,0.634,0.123,0.039,0.086,0.0,0.08,0.027000000000000003,0.119,0.087,0.081,0.02,0.526,0.14,0.0
47.0,0.056,0.0,0.177,0.13699999999999998,0.116,0.434,0.034,0.046,0.0,0.142,0.0,0.07400000000000001,0.079,0.038,0.024,0.643,0.063,0.257,0.406,0.0,0.059,0.057,0.07400000000000001,0.084,0.029,0.066,0.08900000000000001,0.72,0.0,0.069,0.014,0.013,0.033,0.049,0.126,0.083,0.029,0.0,0.596,0.086,0.009000000000000001,0.058,0.373,0.173,0.046,0.248,0.0,0.094,0.014,0.095,0.031,0.079,0.013,0.056,0.711,0.0
48.0,0.024,0.0,0.179,0.077,0.05,0.642,0.001,0.027000000000000003,0.0,0.125,0.0,0.1,0.08,0.033,0.021,0.6409999999999999,0.051,0.081,0.467,0.0,0.053,0.014,0.079,0.254,0.029,0.062,0.14,0.6729999999999999,0.0,0.07200000000000001,0.014,0.01,0.029,0.044,0.4270000000000001,0.1,0.026,0.0,0.329,0.046,0.0,0.036000000000000004,0.619,0.14300000000000002,0.029,0.087,0.0,0.087,0.014,0.1,0.056,0.061,0.006999999999999999,0.047,0.7140000000000001,0.0
49.0,0.033,0.0,0.077,0.05,0.057,0.727,0.013,0.043,0.02,0.142,0.0,0.098,0.086,0.027000000000000003,0.031,0.596,0.076,0.19,0.116,0.0,0.077,0.051,0.209,0.281,0.029,0.08199999999999999,0.054000000000000006,0.737,0.0,0.066,0.019,0.014,0.024,0.043,0.056,0.076,0.029,0.0,0.7,0.073,0.02,0.064,0.276,0.321,0.047,0.198,0.0,0.07400000000000001,0.014,0.096,0.014,0.073,0.014,0.06,0.7290000000000001,0.0
