TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P1_TO_P7,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P2_TO_P7,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P3_TO_P7,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P4_TO_P7,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P5_TO_P7,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6,P6_TO_P7,P7_TO_LAPTOP,P7_TO_P1,P7_TO_P2,P7_TO_P3,P7_TO_P4,P7_TO_P5,P7_TO_P6,P7_TO_P7
19.0,0.0,0.0,0.058,0.596,0.061,0.029,0.14,0.116,0.043,0.096,0.0,0.29600000000000004,0.08900000000000001,0.106,0.175,0.195,0.22,0.09,0.16899999999999998,0.0,0.02,0.049,0.166,0.28600000000000003,0.0,0.044,0.02,0.112,0.0,0.037000000000000005,0.069,0.7170000000000001,0.043,0.053,0.05,0.182,0.043,0.0,0.138,0.4920000000000001,0.777,0.041,0.029,0.019,0.0,0.041,0.0,0.093,0.011,0.073,0.062,0.146,0.071,0.093,0.5429999999999999,0.0
20.0,0.0,0.0,0.076,0.527,0.05,0.021,0.149,0.177,0.259,0.036000000000000004,0.0,0.339,0.07200000000000001,0.059,0.117,0.12,0.466,0.07400000000000001,0.095,0.0,0.016,0.049,0.071,0.229,0.0,0.043,0.025,0.108,0.0,0.043,0.066,0.715,0.073,0.06,0.057,0.223,0.056,0.0,0.183,0.348,0.7440000000000001,0.039,0.031,0.02,0.006,0.04,0.0,0.12,0.031,0.103,0.068,0.125,0.2,0.081,0.391,0.0
21.0,0.0,0.0,0.071,0.502,0.048,0.03,0.146,0.203,0.077,0.114,0.0,0.281,0.081,0.09,0.155,0.202,0.309,0.083,0.122,0.0,0.01,0.043,0.06,0.373,0.0,0.034,0.009000000000000001,0.08900000000000001,0.0,0.034,0.051,0.7829999999999999,0.086,0.11,0.059,0.163,0.029,0.0,0.29600000000000004,0.258,0.75,0.044,0.029,0.026,0.0,0.041,0.0,0.109,0.02,0.077,0.085,0.403,0.079,0.09,0.246,0.0
22.0,0.0,0.0,0.073,0.526,0.044,0.029,0.135,0.194,0.05,0.134,0.0,0.29100000000000004,0.058,0.091,0.201,0.175,0.31,0.091,0.125,0.0,0.022,0.046,0.157,0.249,0.0,0.043,0.001,0.129,0.0,0.034,0.067,0.726,0.023,0.034,0.056,0.145,0.017,0.0,0.526,0.199,0.75,0.044,0.03,0.047,0.0,0.041,0.0,0.087,0.013,0.037000000000000005,0.055,0.677,0.017,0.033,0.168,0.0
23.0,0.0,0.0,0.066,0.619,0.057,0.029,0.119,0.11,0.239,0.069,0.0,0.28600000000000003,0.036000000000000004,0.091,0.151,0.128,0.423,0.08,0.08900000000000001,0.0,0.016,0.059,0.117,0.217,0.0,0.043,0.0,0.122,0.0,0.041,0.079,0.7140000000000001,0.036000000000000004,0.037000000000000005,0.061,0.158,0.019,0.0,0.496,0.193,0.757,0.043,0.034,0.043,0.0,0.039,0.0,0.084,0.014,0.03,0.055,0.648,0.023,0.031,0.199,0.0
24.0,0.0,0.0,0.067,0.601,0.051,0.029,0.123,0.129,0.071,0.096,0.0,0.326,0.039,0.099,0.173,0.197,0.471,0.081,0.1,0.0,0.016,0.047,0.063,0.221,0.004,0.046,0.015,0.166,0.0,0.049,0.13,0.591,0.049,0.117,0.061,0.235,0.036000000000000004,0.0,0.261,0.242,0.7490000000000001,0.04,0.032,0.035,0.0,0.034,0.0,0.11,0.014,0.03,0.051,0.664,0.027000000000000003,0.03,0.184,0.0
25.0,0.0,0.0,0.067,0.63,0.059,0.029,0.123,0.093,0.061,0.091,0.0,0.399,0.02,0.091,0.159,0.177,0.454,0.07400000000000001,0.104,0.0,0.014,0.036000000000000004,0.091,0.226,0.0,0.043,0.004,0.159,0.0,0.027000000000000003,0.073,0.6940000000000001,0.041,0.027000000000000003,0.113,0.295,0.027000000000000003,0.0,0.244,0.251,0.754,0.043,0.029,0.045,0.0,0.031,0.0,0.097,0.016,0.039,0.061,0.637,0.027000000000000003,0.039,0.183,0.0
26.0,0.0,0.0,0.067,0.619,0.056,0.026,0.117,0.115,0.064,0.081,0.0,0.285,0.046,0.091,0.151,0.282,0.459,0.086,0.106,0.0,0.019,0.037000000000000005,0.066,0.228,0.0,0.03,0.003,0.085,0.0,0.036000000000000004,0.043,0.8029999999999999,0.014,0.024,0.076,0.199,0.03,0.0,0.08199999999999999,0.574,0.76,0.029,0.033,0.045,0.006,0.037000000000000005,0.0,0.09,0.021,0.057,0.085,0.382,0.076,0.07400000000000001,0.305,0.0
27.0,0.0,0.0,0.065,0.586,0.053,0.024,0.123,0.14800000000000002,0.07400000000000001,0.029,0.0,0.36,0.056,0.034,0.181,0.265,0.22,0.073,0.08800000000000001,0.0,0.03,0.037000000000000005,0.269,0.28300000000000003,0.0,0.031,0.001,0.099,0.0,0.034,0.062,0.7709999999999999,0.009000000000000001,0.029,0.038,0.091,0.02,0.0,0.045,0.769,0.764,0.036000000000000004,0.03,0.037000000000000005,0.0,0.043,0.0,0.09,0.029,0.053,0.135,0.415,0.061,0.08,0.227,0.0
28.0,0.0,0.0,0.06,0.648,0.06,0.019,0.12,0.093,0.024,0.054000000000000006,0.0,0.6679999999999999,0.052000000000000005,0.021,0.14400000000000002,0.036000000000000004,0.434,0.07,0.097,0.0,0.016,0.05,0.107,0.226,0.0,0.043,0.0,0.12,0.0,0.04,0.07,0.727,0.043,0.014,0.034,0.136,0.014,0.0,0.513,0.247,0.74,0.044,0.037000000000000005,0.043,0.0,0.043,0.0,0.093,0.027000000000000003,0.057,0.108,0.43,0.051,0.079,0.247,0.0
29.0,0.0,0.0,0.078,0.508,0.041,0.02,0.14800000000000002,0.205,0.049,0.071,0.0,0.499,0.059,0.05,0.135,0.136,0.471,0.073,0.106,0.0,0.016,0.044,0.059,0.231,0.001,0.147,0.033,0.16699999999999998,0.0,0.047,0.119,0.486,0.043,0.09,0.073,0.267,0.043,0.0,0.15,0.335,0.747,0.034,0.036000000000000004,0.038,0.006,0.034,0.0,0.104,0.023,0.054000000000000006,0.087,0.4270000000000001,0.047,0.07,0.29100000000000004,0.0
30.0,0.0,0.0,0.087,0.317,0.041,0.024,0.115,0.415,0.037000000000000005,0.071,0.0,0.29,0.08900000000000001,0.076,0.127,0.309,0.464,0.071,0.093,0.0,0.02,0.05,0.047,0.254,0.0,0.02,0.006,0.052000000000000005,0.0,0.021,0.03,0.871,0.004,0.023,0.038,0.112,0.023,0.0,0.051,0.75,0.591,0.037000000000000005,0.029,0.021,0.023,0.043,0.0,0.256,0.024,0.059,0.09,0.382,0.079,0.073,0.294,0.0
31.0,0.0,0.0,0.084,0.233,0.044,0.024,0.104,0.511,0.029,0.121,0.0,0.294,0.086,0.099,0.152,0.22,0.47,0.073,0.102,0.0,0.015,0.046,0.066,0.228,0.0,0.177,0.057,0.133,0.0,0.036000000000000004,0.104,0.493,0.033,0.016,0.038,0.227,0.027000000000000003,0.0,0.12,0.539,0.7340000000000001,0.043,0.032,0.03,0.0,0.043,0.0,0.119,0.029,0.056,0.11,0.428,0.053,0.064,0.261,0.0
32.0,0.0,0.0,0.077,0.177,0.045,0.029,0.118,0.5539999999999999,0.027000000000000003,0.057,0.0,0.597,0.051,0.037000000000000005,0.202,0.029,0.154,0.059,0.087,0.0,0.025,0.054000000000000006,0.343,0.278,0.0,0.104,0.054000000000000006,0.133,0.0,0.029,0.122,0.5579999999999999,0.014,0.014,0.018000000000000002,0.393,0.009000000000000001,0.0,0.452,0.1,0.76,0.037000000000000005,0.03,0.047,0.0,0.04,0.0,0.086,0.024,0.046,0.075,0.524,0.036000000000000004,0.046,0.249,0.0
33.0,0.046,0.0,0.059,0.099,0.043,0.039,0.271,0.444,0.056,0.054000000000000006,0.0,0.496,0.062,0.046,0.17,0.116,0.467,0.07400000000000001,0.101,0.0,0.014,0.049,0.08,0.214,0.0,0.057,0.028,0.114,0.0,0.029,0.098,0.675,0.011,0.014,0.023,0.5770000000000001,0.0,0.0,0.281,0.093,0.79,0.03,0.029,0.034,0.0,0.037000000000000005,0.0,0.08,0.029,0.049,0.085,0.525,0.029,0.05,0.234,0.0
34.0,0.7140000000000001,0.0,0.017,0.059,0.024,0.029,0.093,0.065,0.039,0.117,0.0,0.423,0.08,0.076,0.166,0.1,0.47,0.073,0.107,0.0,0.014,0.05,0.059,0.227,0.0,0.049,0.027000000000000003,0.196,0.0,0.04,0.124,0.564,0.031,0.043,0.035,0.405,0.025,0.0,0.29100000000000004,0.16899999999999998,0.633,0.03,0.034,0.039,0.017,0.049,0.0,0.199,0.029,0.04,0.066,0.545,0.034,0.044,0.242,0.0
35.0,0.456,0.0,0.039,0.18,0.037000000000000005,0.027000000000000003,0.157,0.103,0.054000000000000006,0.139,0.0,0.285,0.084,0.113,0.185,0.141,0.456,0.057,0.11,0.0,0.014,0.049,0.084,0.23,0.0,0.044,0.006,0.12,0.0,0.034,0.083,0.713,0.063,0.099,0.04,0.208,0.029,0.0,0.343,0.219,0.78,0.033,0.029,0.029,0.0,0.043,0.0,0.087,0.026,0.041,0.21600000000000005,0.436,0.043,0.043,0.196,0.0
36.0,0.001,0.0,0.106,0.445,0.07200000000000001,0.076,0.15,0.15,0.053,0.12,0.0,0.359,0.064,0.08900000000000001,0.173,0.142,0.463,0.061,0.109,0.0,0.014,0.046,0.079,0.229,0.0,0.064,0.023,0.131,0.0,0.04,0.093,0.65,0.046,0.08,0.06,0.22,0.034,0.0,0.327,0.233,0.79,0.039,0.029,0.04,0.0,0.043,0.0,0.06,0.009000000000000001,0.043,0.058,0.5820000000000001,0.036000000000000004,0.043,0.23,0.0
37.0,0.006,0.0,0.073,0.165,0.026,0.329,0.184,0.217,0.077,0.083,0.0,0.171,0.062,0.071,0.141,0.396,0.373,0.053,0.101,0.0,0.023,0.05,0.147,0.253,0.0,0.149,0.02,0.11,0.0,0.034,0.083,0.604,0.033,0.034,0.052000000000000005,0.197,0.039,0.0,0.395,0.249,0.7709999999999999,0.039,0.029,0.026,0.0,0.041,0.0,0.094,0.029,0.034,0.056,0.476,0.069,0.047,0.29,0.0
38.0,0.006999999999999999,0.0,0.051,0.13699999999999998,0.05,0.303,0.326,0.127,0.116,0.087,0.0,0.203,0.073,0.103,0.166,0.253,0.221,0.046,0.094,0.0,0.027000000000000003,0.07400000000000001,0.316,0.222,0.0,0.044,0.026,0.16399999999999998,0.0,0.044,0.113,0.608,0.041,0.044,0.061,0.213,0.045,0.0,0.145,0.45,0.7509999999999999,0.046,0.029,0.029,0.0,0.041,0.0,0.104,0.016,0.091,0.101,0.109,0.09,0.194,0.399,0.0
39.0,0.0,0.0,0.07,0.35100000000000003,0.065,0.271,0.126,0.116,0.053,0.121,0.0,0.228,0.08900000000000001,0.103,0.195,0.211,0.46,0.064,0.109,0.0,0.017,0.07,0.049,0.232,0.001,0.047,0.037000000000000005,0.22,0.0,0.043,0.14,0.513,0.017,0.033,0.043,0.13,0.031,0.0,0.064,0.682,0.7240000000000001,0.016,0.036000000000000004,0.031,0.01,0.04,0.0,0.14300000000000002,0.031,0.131,0.083,0.065,0.07,0.444,0.174,0.0
40.0,0.0,0.0,0.06,0.147,0.048,0.526,0.095,0.124,0.07400000000000001,0.106,0.0,0.259,0.063,0.114,0.207,0.177,0.45,0.057,0.111,0.0,0.014,0.063,0.076,0.229,0.009000000000000001,0.134,0.071,0.197,0.0,0.069,0.187,0.333,0.016,0.023,0.05,0.125,0.027000000000000003,0.0,0.066,0.6940000000000001,0.7659999999999999,0.033,0.027000000000000003,0.024,0.0,0.04,0.0,0.11,0.036000000000000004,0.12,0.08199999999999999,0.057,0.061,0.466,0.179,0.0
41.0,0.003,0.0,0.068,0.31,0.079,0.156,0.19,0.194,0.086,0.1,0.0,0.269,0.059,0.109,0.191,0.187,0.333,0.061,0.113,0.0,0.04,0.073,0.136,0.244,0.01,0.187,0.08199999999999999,0.214,0.0,0.066,0.213,0.228,0.021,0.011,0.049,0.097,0.029,0.0,0.054000000000000006,0.738,0.794,0.033,0.029,0.029,0.0,0.04,0.0,0.076,0.014,0.064,0.064,0.214,0.036000000000000004,0.209,0.399,0.0
42.0,0.069,0.0,0.091,0.134,0.095,0.16,0.299,0.153,0.079,0.1,0.0,0.28300000000000003,0.058,0.1,0.184,0.197,0.287,0.059,0.093,0.0,0.027000000000000003,0.064,0.234,0.236,0.0,0.043,0.037000000000000005,0.237,0.0,0.043,0.14800000000000002,0.4920000000000001,0.024,0.029,0.068,0.266,0.041,0.0,0.131,0.44,0.7929999999999999,0.036000000000000004,0.029,0.03,0.0,0.043,0.0,0.07,0.017,0.067,0.11,0.379,0.069,0.069,0.29,0.0
43.0,0.269,0.0,0.415,0.059,0.034,0.019,0.086,0.118,0.056,0.104,0.0,0.264,0.053,0.109,0.149,0.266,0.47,0.096,0.109,0.0,0.014,0.047,0.06,0.204,0.0,0.557,0.065,0.103,0.0,0.034,0.083,0.158,0.047,0.046,0.067,0.188,0.04,0.0,0.108,0.505,0.8009999999999999,0.027000000000000003,0.029,0.029,0.0,0.043,0.0,0.071,0.03,0.016,0.051,0.7020000000000001,0.011,0.026,0.16399999999999998,0.0
44.0,0.7140000000000001,0.0,0.01,0.046,0.029,0.024,0.075,0.101,0.071,0.101,0.0,0.276,0.063,0.113,0.196,0.18,0.467,0.077,0.123,0.0,0.014,0.049,0.061,0.209,0.0,0.043,0.014,0.1,0.0,0.037000000000000005,0.076,0.73,0.077,0.064,0.071,0.217,0.04,0.0,0.225,0.305,0.71,0.029,0.038,0.032,0.011,0.041,0.0,0.139,0.036000000000000004,0.036000000000000004,0.097,0.545,0.04,0.051,0.195,0.0
45.0,0.46,0.0,0.024,0.066,0.034,0.031,0.297,0.087,0.07,0.101,0.0,0.251,0.06,0.107,0.191,0.22,0.31,0.08,0.115,0.0,0.032,0.101,0.14300000000000002,0.218,0.0,0.043,0.014,0.101,0.0,0.033,0.079,0.73,0.066,0.044,0.101,0.238,0.033,0.0,0.266,0.253,0.7709999999999999,0.046,0.029,0.027000000000000003,0.0,0.043,0.0,0.084,0.041,0.054000000000000006,0.123,0.366,0.049,0.107,0.26,0.0
46.0,0.013,0.0,0.024,0.07400000000000001,0.033,0.043,0.7120000000000001,0.102,0.126,0.073,0.0,0.313,0.07200000000000001,0.086,0.2,0.13,0.213,0.059,0.08900000000000001,0.0,0.025,0.064,0.336,0.214,0.0,0.043,0.023,0.08800000000000001,0.0,0.029,0.087,0.731,0.044,0.061,0.095,0.234,0.038,0.0,0.263,0.264,0.769,0.044,0.029,0.029,0.0,0.043,0.0,0.087,0.03,0.06,0.127,0.345,0.063,0.104,0.27,0.0
47.0,0.004,0.0,0.023,0.068,0.057,0.043,0.653,0.152,0.114,0.086,0.0,0.132,0.084,0.25,0.181,0.153,0.45,0.064,0.104,0.0,0.014,0.039,0.097,0.231,0.0,0.043,0.026,0.086,0.0,0.031,0.08,0.7340000000000001,0.033,0.05,0.077,0.253,0.041,0.0,0.14,0.406,0.7390000000000001,0.05,0.029,0.029,0.0,0.043,0.0,0.111,0.016,0.037000000000000005,0.21600000000000005,0.454,0.041,0.046,0.191,0.0
48.0,0.013,0.0,0.012,0.065,0.053,0.043,0.725,0.08900000000000001,0.041,0.046,0.0,0.18600000000000005,0.043,0.431,0.149,0.104,0.45,0.064,0.114,0.0,0.014,0.04,0.087,0.23,0.0,0.047,0.009000000000000001,0.104,0.0,0.03,0.084,0.726,0.033,0.051,0.075,0.252,0.041,0.0,0.147,0.401,0.78,0.036000000000000004,0.029,0.029,0.0,0.043,0.0,0.084,0.029,0.057,0.078,0.421,0.096,0.066,0.254,0.0
49.0,0.014,0.0,0.02,0.073,0.033,0.043,0.7290000000000001,0.087,0.026,0.08900000000000001,0.0,0.416,0.1,0.09,0.192,0.087,0.461,0.076,0.114,0.0,0.014,0.036000000000000004,0.073,0.226,0.0,0.051,0.016,0.1,0.0,0.026,0.087,0.72,0.037000000000000005,0.057,0.08800000000000001,0.25,0.043,0.0,0.158,0.368,0.7809999999999999,0.043,0.029,0.029,0.0,0.043,0.0,0.076,0.009000000000000001,0.107,0.038,0.385,0.117,0.061,0.282,0.0
50.0,0.014,0.0,0.014,0.075,0.037000000000000005,0.043,0.732,0.085,0.041,0.129,0.0,0.282,0.086,0.104,0.218,0.14,0.166,0.057,0.09,0.0,0.023,0.064,0.34,0.26,0.0,0.036000000000000004,0.026,0.091,0.0,0.026,0.08800000000000001,0.7340000000000001,0.049,0.057,0.078,0.224,0.047,0.0,0.197,0.348,0.7709999999999999,0.044,0.029,0.029,0.0,0.043,0.0,0.084,0.014,0.059,0.059,0.419,0.07,0.041,0.337,0.0
