TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P1_TO_P7,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P2_TO_P7,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P3_TO_P7,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P4_TO_P7,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P5_TO_P7,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6,P6_TO_P7,P7_TO_LAPTOP,P7_TO_P1,P7_TO_P2,P7_TO_P3,P7_TO_P4,P7_TO_P5,P7_TO_P6,P7_TO_P7
10.0,0.033,0.0,0.02,0.014,0.023,0.036000000000000004,0.051,0.823,0.054000000000000006,0.6409999999999999,0.0,0.014,0.014,0.023,0.024,0.229,0.031,0.499,0.051,0.0,0.02,0.077,0.019,0.303,0.001,0.034,0.051,0.024,0.0,0.07,0.03,0.789,0.006999999999999999,0.006999999999999999,0.287,0.06,0.01,0.0,0.01,0.619,0.013,0.023,0.156,0.569,0.037000000000000005,0.052000000000000005,0.0,0.151,0.44,0.08,0.097,0.081,0.063,0.104,0.134,0.0
11.0,0.033,0.0,0.023,0.013,0.016,0.055,0.051,0.809,0.047,0.211,0.0,0.03,0.127,0.092,0.029,0.464,0.024,0.583,0.05,0.0,0.016,0.069,0.014,0.244,0.013,0.057,0.043,0.223,0.0,0.065,0.011,0.588,0.014,0.023,0.259,0.057,0.019,0.0,0.031,0.597,0.014,0.04,0.073,0.65,0.056,0.053,0.0,0.114,0.523,0.061,0.084,0.084,0.061,0.077,0.109,0.0
12.0,0.043,0.0,0.037000000000000005,0.001,0.029,0.038,0.079,0.774,0.021,0.057,0.0,0.054000000000000006,0.517,0.097,0.044,0.209,0.033,0.59,0.046,0.0,0.023,0.07400000000000001,0.031,0.203,0.003,0.5529999999999999,0.061,0.103,0.0,0.057,0.011,0.212,0.041,0.083,0.317,0.139,0.067,0.0,0.113,0.24,0.024,0.021,0.369,0.363,0.064,0.061,0.0,0.097,0.483,0.067,0.091,0.094,0.063,0.07400000000000001,0.127,0.0
13.0,0.041,0.0,0.026,0.004,0.026,0.047,0.077,0.779,0.027000000000000003,0.057,0.0,0.04,0.514,0.111,0.053,0.198,0.04,0.39,0.043,0.0,0.04,0.08900000000000001,0.047,0.35100000000000003,0.021,0.036000000000000004,0.079,0.031,0.0,0.105,0.031,0.6970000000000001,0.027000000000000003,0.064,0.136,0.111,0.046,0.0,0.057,0.5589999999999999,0.02,0.014,0.424,0.131,0.049,0.07200000000000001,0.0,0.29,0.604,0.044,0.076,0.08,0.039,0.071,0.086,0.0
14.0,0.021,0.0,0.014,0.011,0.006,0.042,0.043,0.862,0.014,0.047,0.0,0.026,0.421,0.077,0.036000000000000004,0.379,0.039,0.43,0.044,0.0,0.049,0.109,0.023,0.306,0.05,0.213,0.107,0.049,0.0,0.149,0.0,0.4320000000000001,0.036000000000000004,0.073,0.17,0.127,0.027000000000000003,0.0,0.071,0.496,0.0,0.053,0.064,0.02,0.0,0.062,0.0,0.8009999999999999,0.623,0.033,0.071,0.083,0.037000000000000005,0.079,0.07400000000000001,0.0
15.0,0.0,0.0,0.014,0.02,0.004,0.061,0.043,0.858,0.013,0.043,0.0,0.027000000000000003,0.436,0.077,0.039,0.366,0.041,0.411,0.043,0.0,0.054000000000000006,0.112,0.03,0.308,0.036000000000000004,0.166,0.104,0.039,0.0,0.13699999999999998,0.004,0.515,0.031,0.03,0.109,0.187,0.029,0.0,0.051,0.563,0.0,0.049,0.067,0.021,0.0,0.058,0.0,0.805,0.629,0.044,0.073,0.084,0.029,0.07,0.071,0.0
16.0,0.0,0.0,0.014,0.026,0.006999999999999999,0.061,0.04,0.852,0.029,0.041,0.0,0.031,0.501,0.108,0.051,0.237,0.033,0.257,0.043,0.0,0.017,0.092,0.026,0.532,0.016,0.331,0.081,0.039,0.0,0.09,0.003,0.44,0.014,0.014,0.393,0.086,0.02,0.0,0.014,0.459,0.0,0.036000000000000004,0.096,0.017,0.0,0.057,0.0,0.795,0.594,0.056,0.08,0.083,0.027000000000000003,0.071,0.08900000000000001,0.0
17.0,0.001,0.0,0.017,0.011,0.006,0.065,0.047,0.852,0.029,0.044,0.0,0.029,0.504,0.113,0.046,0.236,0.029,0.42,0.044,0.0,0.019,0.118,0.027000000000000003,0.343,0.011,0.193,0.067,0.027000000000000003,0.0,0.08199999999999999,0.001,0.618,0.001,0.004,0.124,0.026,0.003,0.0,0.006,0.836,0.0,0.023,0.119,0.02,0.001,0.054000000000000006,0.0,0.7829999999999999,0.526,0.07,0.093,0.086,0.031,0.076,0.119,0.0
18.0,0.01,0.0,0.024,0.033,0.023,0.06,0.066,0.785,0.029,0.056,0.0,0.034,0.474,0.109,0.056,0.243,0.03,0.594,0.041,0.0,0.016,0.078,0.016,0.225,0.029,0.333,0.13699999999999998,0.05,0.0,0.096,0.006999999999999999,0.348,0.006999999999999999,0.117,0.227,0.053,0.017,0.0,0.02,0.5589999999999999,0.0,0.049,0.154,0.034,0.001,0.076,0.0,0.6859999999999999,0.48,0.061,0.083,0.077,0.109,0.081,0.109,0.0
19.0,0.021,0.0,0.019,0.013,0.016,0.059,0.06,0.812,0.037000000000000005,0.056,0.0,0.024,0.149,0.078,0.021,0.635,0.021,0.629,0.044,0.0,0.014,0.07200000000000001,0.006999999999999999,0.212,0.033,0.133,0.19,0.056,0.0,0.103,0.006,0.48,0.004,0.439,0.06,0.051,0.024,0.0,0.033,0.389,0.004,0.047,0.116,0.033,0.0,0.057,0.0,0.743,0.607,0.053,0.08,0.079,0.024,0.07400000000000001,0.083,0.0
20.0,0.014,0.0,0.013,0.0,0.0,0.054000000000000006,0.037000000000000005,0.882,0.0,0.04,0.0,0.011,0.269,0.066,0.001,0.613,0.027000000000000003,0.511,0.053,0.0,0.024,0.086,0.011,0.287,0.034,0.304,0.107,0.037000000000000005,0.0,0.087,0.0,0.43,0.006,0.039,0.07,0.041,0.006,0.0,0.031,0.807,0.0,0.04,0.054000000000000006,0.017,0.0,0.053,0.0,0.835,0.334,0.097,0.103,0.086,0.077,0.156,0.147,0.0
21.0,0.017,0.0,0.014,0.0,0.0,0.051,0.034,0.884,0.009000000000000001,0.043,0.0,0.02,0.424,0.08900000000000001,0.019,0.397,0.021,0.501,0.039,0.0,0.016,0.09,0.006999999999999999,0.326,0.017,0.023,0.073,0.027000000000000003,0.0,0.084,0.006999999999999999,0.769,0.011,0.199,0.104,0.044,0.011,0.0,0.016,0.614,0.0,0.034,0.059,0.014,0.0,0.056,0.0,0.836,0.321,0.061,0.084,0.069,0.057,0.29600000000000004,0.111,0.0
22.0,0.021,0.0,0.014,0.003,0.006,0.041,0.04,0.8740000000000001,0.029,0.044,0.0,0.029,0.506,0.117,0.05,0.226,0.029,0.594,0.041,0.0,0.016,0.086,0.014,0.22,0.001,0.011,0.037000000000000005,0.014,0.0,0.087,0.009000000000000001,0.84,0.0,0.003,0.273,0.051,0.006999999999999999,0.0,0.01,0.6559999999999999,0.0,0.041,0.053,0.011,0.004,0.073,0.0,0.8170000000000001,0.25,0.06,0.079,0.063,0.203,0.244,0.101,0.0
23.0,0.006999999999999999,0.0,0.013,0.009000000000000001,0.004,0.052000000000000005,0.03,0.885,0.023,0.043,0.0,0.026,0.483,0.102,0.036000000000000004,0.28800000000000003,0.029,0.379,0.037000000000000005,0.0,0.026,0.097,0.017,0.416,0.009000000000000001,0.004,0.03,0.017,0.0,0.07400000000000001,0.006,0.861,0.026,0.03,0.043,0.059,0.023,0.0,0.14300000000000002,0.677,0.0,0.019,0.039,0.011,0.006,0.061,0.0,0.865,0.039,0.079,0.056,0.053,0.607,0.099,0.069,0.0
24.0,0.001,0.0,0.009000000000000001,0.003,0.0,0.044,0.019,0.925,0.016,0.033,0.0,0.029,0.4970000000000001,0.054000000000000006,0.034,0.337,0.02,0.09,0.021,0.0,0.001,0.122,0.021,0.7240000000000001,0.0,0.001,0.014,0.009000000000000001,0.0,0.053,0.001,0.921,0.014,0.077,0.14400000000000002,0.046,0.011,0.0,0.014,0.693,0.004,0.009000000000000001,0.026,0.0,0.0,0.049,0.0,0.913,0.034,0.34,0.117,0.211,0.109,0.079,0.11,0.0
25.0,0.006,0.0,0.0,0.011,0.0,0.052000000000000005,0.029,0.902,0.014,0.041,0.0,0.037000000000000005,0.226,0.084,0.037000000000000005,0.56,0.029,0.404,0.041,0.0,0.023,0.117,0.031,0.355,0.0,0.006999999999999999,0.021,0.009000000000000001,0.0,0.053,0.006999999999999999,0.902,0.001,0.004,0.307,0.059,0.009000000000000001,0.0,0.01,0.61,0.009000000000000001,0.029,0.039,0.003,0.0,0.052000000000000005,0.0,0.87,0.049,0.46,0.07,0.081,0.23,0.057,0.053,0.0
26.0,0.0,0.0,0.003,0.004,0.0,0.023,0.013,0.957,0.011,0.02,0.0,0.019,0.37,0.055,0.014,0.51,0.036000000000000004,0.4270000000000001,0.05,0.0,0.023,0.08,0.014,0.37,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.009000000000000001,0.004,0.0,0.0,0.02,0.0,0.965,0.047,0.604,0.087,0.1,0.066,0.056,0.04,0.0
27.0,0.0,0.0,0.014,0.009000000000000001,0.0,0.049,0.039,0.89,0.026,0.041,0.0,0.029,0.503,0.097,0.049,0.256,0.017,0.604,0.04,0.0,0.02,0.076,0.004,0.238,0.059,0.017,0.06,0.026,0.0,0.09,0.003,0.745,0.011,0.04,0.081,0.039,0.011,0.0,0.066,0.7509999999999999,0.006999999999999999,0.044,0.057,0.01,0.0,0.06,0.0,0.821,0.063,0.146,0.16699999999999998,0.17600000000000002,0.17,0.114,0.16399999999999998,0.0
28.0,0.0,0.0,0.006999999999999999,0.006999999999999999,0.0,0.038,0.024,0.923,0.029,0.031,0.0,0.029,0.507,0.098,0.041,0.265,0.034,0.417,0.051,0.0,0.031,0.108,0.023,0.335,0.014,0.004,0.02,0.01,0.0,0.052000000000000005,0.0,0.9,0.019,0.057,0.054000000000000006,0.049,0.014,0.0,0.04,0.767,0.006999999999999999,0.021,0.04,0.003,0.0,0.048,0.0,0.8809999999999999,0.07400000000000001,0.154,0.114,0.121,0.314,0.097,0.124,0.0
29.0,0.014,0.0,0.011,0.003,0.0,0.044,0.026,0.902,0.019,0.043,0.0,0.029,0.51,0.071,0.041,0.28800000000000003,0.016,0.644,0.054000000000000006,0.0,0.014,0.073,0.003,0.196,0.001,0.006,0.029,0.01,0.0,0.056,0.006,0.892,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.97,0.006999999999999999,0.017,0.087,0.019,0.009000000000000001,0.049,0.0,0.813,0.023,0.106,0.336,0.17,0.114,0.11,0.141,0.0
30.0,0.011,0.0,0.014,0.009000000000000001,0.0,0.044,0.029,0.893,0.026,0.037000000000000005,0.0,0.029,0.499,0.098,0.044,0.268,0.287,0.236,0.04,0.0,0.024,0.08,0.039,0.295,0.041,0.034,0.07400000000000001,0.036000000000000004,0.0,0.101,0.0,0.713,0.0,0.0,0.02,0.0,0.01,0.0,0.004,0.966,0.001,0.039,0.046,0.009000000000000001,0.001,0.052000000000000005,0.0,0.852,0.031,0.067,0.177,0.1,0.446,0.099,0.08,0.0
31.0,0.0,0.0,0.013,0.0,0.0,0.06,0.021,0.906,0.02,0.037000000000000005,0.0,0.026,0.493,0.087,0.033,0.304,0.021,0.029,0.004,0.0,0.004,0.071,0.006999999999999999,0.863,0.037000000000000005,0.229,0.147,0.039,0.0,0.098,0.0,0.45,0.0,0.004,0.006999999999999999,0.001,0.003,0.0,0.001,0.983,0.001,0.014,0.037000000000000005,0.0,0.0,0.043,0.0,0.905,0.107,0.044,0.054000000000000006,0.064,0.5710000000000001,0.091,0.067,0.0
32.0,0.009000000000000001,0.0,0.01,0.006999999999999999,0.0,0.029,0.026,0.92,0.006,0.047,0.0,0.006999999999999999,0.054000000000000006,0.065,0.006,0.815,0.01,0.03,0.057,0.0,0.016,0.094,0.023,0.77,0.133,0.189,0.051,0.021,0.0,0.073,0.0,0.5329999999999999,0.014,0.017,0.01,0.033,0.01,0.0,0.033,0.883,0.0,0.019,0.026,0.003,0.0,0.04,0.0,0.912,0.104,0.039,0.05,0.04,0.597,0.109,0.061,0.0
33.0,0.019,0.0,0.016,0.006,0.003,0.054000000000000006,0.031,0.871,0.02,0.039,0.0,0.021,0.35600000000000004,0.084,0.033,0.447,0.01,0.049,0.063,0.0,0.016,0.14,0.019,0.7040000000000001,0.011,0.01,0.046,0.126,0.0,0.382,0.019,0.406,0.019,0.04,0.014,0.049,0.02,0.0,0.067,0.7909999999999999,0.009000000000000001,0.026,0.064,0.02,0.014,0.064,0.0,0.8029999999999999,0.134,0.036000000000000004,0.056,0.051,0.564,0.101,0.057,0.0
34.0,0.041,0.0,0.027000000000000003,0.017,0.029,0.027000000000000003,0.083,0.7759999999999999,0.029,0.056,0.0,0.029,0.514,0.116,0.054000000000000006,0.203,0.029,0.056,0.096,0.0,0.033,0.179,0.044,0.563,0.016,0.017,0.036000000000000004,0.5589999999999999,0.0,0.084,0.101,0.187,0.0,0.0,0.0,0.014,0.013,0.0,0.004,0.969,0.036000000000000004,0.027000000000000003,0.229,0.116,0.091,0.107,0.0,0.394,0.043,0.03,0.057,0.047,0.6559999999999999,0.11,0.057,0.0
35.0,0.04,0.0,0.026,0.016,0.024,0.035,0.077,0.782,0.029,0.054000000000000006,0.0,0.036000000000000004,0.511,0.119,0.054000000000000006,0.197,0.021,0.044,0.33,0.0,0.044,0.114,0.047,0.399,0.026,0.037000000000000005,0.106,0.091,0.0,0.18600000000000005,0.246,0.309,0.014,0.029,0.064,0.027000000000000003,0.033,0.0,0.07400000000000001,0.759,0.047,0.039,0.253,0.114,0.077,0.096,0.0,0.374,0.049,0.036000000000000004,0.051,0.041,0.664,0.104,0.054000000000000006,0.0
36.0,0.021,0.0,0.016,0.006999999999999999,0.009000000000000001,0.043,0.047,0.857,0.051,0.05,0.0,0.08,0.15,0.153,0.063,0.452,0.026,0.07,0.399,0.0,0.044,0.085,0.039,0.337,0.03,0.029,0.054000000000000006,0.249,0.0,0.128,0.219,0.292,0.004,0.01,0.084,0.021,0.01,0.0,0.011,0.8590000000000001,0.019,0.047,0.073,0.027000000000000003,0.004,0.07200000000000001,0.0,0.758,0.059,0.16399999999999998,0.046,0.069,0.501,0.084,0.077,0.0
37.0,0.004,0.0,0.01,0.014,0.001,0.048,0.039,0.883,0.053,0.029,0.0,0.031,0.047,0.152,0.026,0.662,0.017,0.024,0.6459999999999999,0.0,0.031,0.073,0.027000000000000003,0.181,0.013,0.011,0.054000000000000006,0.041,0.0,0.086,0.017,0.777,0.126,0.036000000000000004,0.22,0.09,0.013,0.0,0.05,0.466,0.01,0.047,0.064,0.009000000000000001,0.0,0.063,0.0,0.807,0.03,0.574,0.083,0.091,0.09,0.063,0.069,0.0
38.0,0.0,0.0,0.014,0.003,0.0,0.05,0.031,0.901,0.027000000000000003,0.033,0.0,0.034,0.029,0.13699999999999998,0.031,0.7090000000000001,0.041,0.063,0.203,0.0,0.079,0.119,0.054000000000000006,0.441,0.0,0.004,0.03,0.026,0.0,0.075,0.004,0.861,0.06,0.071,0.011,0.13699999999999998,0.031,0.0,0.134,0.5539999999999999,0.001,0.03,0.046,0.003,0.0,0.051,0.0,0.8690000000000001,0.061,0.049,0.03,0.063,0.6509999999999999,0.093,0.053,0.0
39.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.048,0.014,0.931,0.036000000000000004,0.021,0.0,0.024,0.017,0.1,0.016,0.785,0.044,0.067,0.027000000000000003,0.0,0.057,0.103,0.077,0.625,0.0,0.001,0.011,0.009000000000000001,0.0,0.049,0.0,0.929,0.011,0.023,0.201,0.054000000000000006,0.013,0.0,0.016,0.6809999999999999,0.0,0.006,0.003,0.001,0.0,0.025,0.0,0.965,0.071,0.029,0.029,0.071,0.6859999999999999,0.071,0.043,0.0
40.0,0.0,0.0,0.004,0.0,0.0,0.044,0.023,0.928,0.046,0.01,0.0,0.029,0.017,0.099,0.014,0.785,0.004,0.011,0.004,0.0,0.0,0.081,0.009000000000000001,0.8909999999999999,0.0,0.004,0.013,0.004,0.0,0.028,0.004,0.946,0.001,0.003,0.133,0.024,0.006,0.0,0.006,0.8270000000000001,0.0,0.006999999999999999,0.136,0.026,0.011,0.02,0.0,0.8,0.071,0.029,0.029,0.071,0.6859999999999999,0.071,0.043,0.0
41.0,0.001,0.0,0.016,0.017,0.004,0.058,0.046,0.858,0.047,0.04,0.0,0.029,0.14,0.114,0.024,0.606,0.031,0.043,0.019,0.0,0.006,0.122,0.02,0.759,0.003,0.02,0.046,0.017,0.0,0.071,0.017,0.826,0.047,0.111,0.071,0.12,0.029,0.0,0.061,0.56,0.0,0.389,0.25,0.076,0.037000000000000005,0.047,0.0,0.201,0.07,0.029,0.029,0.071,0.6859999999999999,0.073,0.043,0.0
42.0,0.0,0.0,0.02,0.037000000000000005,0.021,0.044,0.054000000000000006,0.823,0.029,0.047,0.0,0.03,0.52,0.113,0.061,0.2,0.046,0.077,0.027000000000000003,0.0,0.01,0.125,0.047,0.6679999999999999,0.006,0.031,0.066,0.023,0.0,0.066,0.013,0.795,0.044,0.146,0.023,0.103,0.037000000000000005,0.0,0.077,0.57,0.0,0.154,0.457,0.091,0.034,0.049,0.0,0.214,0.071,0.029,0.029,0.06,0.6859999999999999,0.083,0.043,0.0
43.0,0.003,0.0,0.019,0.036000000000000004,0.014,0.05,0.05,0.8290000000000001,0.029,0.05,0.0,0.031,0.509,0.099,0.049,0.234,0.027000000000000003,0.046,0.18600000000000005,0.0,0.034,0.125,0.077,0.505,0.006999999999999999,0.011,0.049,0.023,0.0,0.067,0.014,0.8290000000000001,0.05,0.087,0.009000000000000001,0.119,0.024,0.0,0.117,0.594,0.0,0.059,0.409,0.079,0.024,0.044,0.0,0.386,0.071,0.03,0.029,0.06,0.684,0.083,0.043,0.0
44.0,0.0,0.0,0.014,0.011,0.004,0.063,0.039,0.8690000000000001,0.027000000000000003,0.043,0.0,0.036000000000000004,0.5,0.095,0.051,0.248,0.029,0.063,0.069,0.0,0.029,0.174,0.036000000000000004,0.601,0.044,0.016,0.039,0.014,0.0,0.062,0.001,0.823,0.009000000000000001,0.019,0.281,0.079,0.014,0.0,0.016,0.583,0.004,0.054000000000000006,0.047,0.006999999999999999,0.0,0.058,0.0,0.8290000000000001,0.071,0.036000000000000004,0.029,0.057,0.679,0.086,0.043,0.0
45.0,0.0,0.0,0.009000000000000001,0.003,0.001,0.05,0.026,0.912,0.014,0.049,0.0,0.016,0.17,0.07200000000000001,0.027000000000000003,0.652,0.029,0.054000000000000006,0.096,0.0,0.037000000000000005,0.135,0.061,0.5870000000000001,0.301,0.019,0.026,0.013,0.0,0.075,0.003,0.563,0.003,0.006,0.083,0.019,0.006,0.0,0.009000000000000001,0.8759999999999999,0.019,0.023,0.114,0.02,0.014,0.052000000000000005,0.0,0.758,0.071,0.034,0.029,0.061,0.68,0.081,0.043,0.0
46.0,0.0,0.0,0.014,0.034,0.016,0.043,0.043,0.85,0.019,0.526,0.0,0.019,0.037000000000000005,0.05,0.041,0.309,0.029,0.063,0.101,0.0,0.029,0.17600000000000002,0.047,0.556,0.047,0.024,0.064,0.019,0.0,0.08900000000000001,0.003,0.754,0.0,0.0,0.016,0.0,0.014,0.0,0.029,0.941,0.0,0.021,0.5529999999999999,0.076,0.036000000000000004,0.034,0.0,0.28,0.071,0.037000000000000005,0.029,0.064,0.677,0.079,0.043,0.0
47.0,0.006,0.0,0.021,0.036000000000000004,0.019,0.058,0.057,0.8029999999999999,0.03,0.52,0.0,0.019,0.011,0.042,0.03,0.348,0.02,0.044,0.319,0.0,0.029,0.102,0.056,0.431,0.034,0.029,0.07400000000000001,0.014,0.0,0.079,0.0,0.769,0.0,0.0,0.01,0.0,0.013,0.0,0.029,0.949,0.006,0.014,0.561,0.1,0.037000000000000005,0.039,0.0,0.243,0.08900000000000001,0.027000000000000003,0.029,0.06,0.67,0.083,0.043,0.0
48.0,0.009000000000000001,0.0,0.021,0.026,0.016,0.054000000000000006,0.059,0.816,0.029,0.654,0.0,0.014,0.0,0.029,0.029,0.246,0.03,0.054000000000000006,0.094,0.0,0.031,0.182,0.057,0.551,0.026,0.03,0.06,0.026,0.0,0.08199999999999999,0.016,0.7609999999999999,0.003,0.009000000000000001,0.177,0.034,0.014,0.0,0.03,0.733,0.004,0.014,0.561,0.106,0.043,0.033,0.0,0.239,0.097,0.027000000000000003,0.029,0.06,0.6609999999999999,0.083,0.043,0.0
49.0,0.0,0.0,0.014,0.017,0.0,0.056,0.04,0.873,0.02,0.2,0.0,0.009000000000000001,0.031,0.057,0.019,0.664,0.029,0.057,0.07400000000000001,0.0,0.031,0.158,0.04,0.611,0.0,0.01,0.039,0.017,0.0,0.069,0.013,0.852,0.029,0.019,0.01,0.127,0.023,0.0,0.094,0.6990000000000001,0.0,0.014,0.53,0.103,0.043,0.03,0.0,0.28,0.141,0.039,0.033,0.061,0.593,0.084,0.049,0.0
