TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P1_TO_P7,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P2_TO_P7,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P3_TO_P7,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P4_TO_P7,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P5_TO_P7,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6,P6_TO_P7,P7_TO_LAPTOP,P7_TO_P1,P7_TO_P2,P7_TO_P3,P7_TO_P4,P7_TO_P5,P7_TO_P6,P7_TO_P7
13.0,0.027000000000000003,0.0,0.077,0.7190000000000001,0.12,0.014,0.029,0.014,0.03,0.333,0.0,0.07,0.064,0.08,0.023,0.4,0.057,0.031,0.06,0.0,0.043,0.7659999999999999,0.024,0.019,0.014,0.114,0.086,0.08,0.0,0.5670000000000001,0.064,0.07400000000000001,0.054000000000000006,0.3,0.326,0.077,0.161,0.0,0.006,0.076,0.033,0.036000000000000004,0.401,0.16399999999999998,0.212,0.109,0.0,0.046,0.224,0.104,0.218,0.22,0.109,0.056,0.069,0.0
14.0,0.014,0.0,0.1,0.7290000000000001,0.096,0.014,0.033,0.014,0.033,0.244,0.0,0.079,0.054000000000000006,0.08,0.017,0.493,0.097,0.15,0.113,0.0,0.244,0.16699999999999998,0.133,0.096,0.261,0.146,0.04,0.079,0.0,0.321,0.077,0.076,0.094,0.381,0.206,0.069,0.152,0.0,0.01,0.08900000000000001,0.117,0.079,0.147,0.217,0.268,0.114,0.0,0.059,0.024,0.106,0.106,0.349,0.28800000000000003,0.067,0.06,0.0
15.0,0.014,0.0,0.1,0.727,0.099,0.014,0.031,0.014,0.024,0.134,0.0,0.08900000000000001,0.044,0.077,0.014,0.617,0.106,0.383,0.126,0.0,0.166,0.091,0.069,0.06,0.189,0.177,0.064,0.096,0.0,0.29,0.087,0.097,0.146,0.209,0.185,0.08900000000000001,0.21600000000000005,0.0,0.024,0.131,0.11,0.057,0.304,0.053,0.261,0.127,0.0,0.087,0.026,0.127,0.12,0.139,0.467,0.06,0.061,0.0
16.0,0.014,0.0,0.1,0.727,0.101,0.014,0.029,0.014,0.023,0.411,0.0,0.056,0.041,0.087,0.024,0.35700000000000004,0.023,0.617,0.106,0.0,0.123,0.056,0.046,0.03,0.07,0.234,0.046,0.321,0.0,0.15,0.099,0.08,0.436,0.117,0.114,0.093,0.149,0.0,0.021,0.07,0.027000000000000003,0.063,0.301,0.26,0.194,0.104,0.0,0.05,0.179,0.381,0.115,0.049,0.122,0.101,0.053,0.0
17.0,0.023,0.0,0.104,0.484,0.313,0.024,0.033,0.019,0.02,0.404,0.0,0.061,0.1,0.054000000000000006,0.016,0.344,0.016,0.6990000000000001,0.069,0.0,0.107,0.041,0.039,0.03,0.021,0.5,0.076,0.14300000000000002,0.0,0.149,0.036000000000000004,0.076,0.191,0.317,0.084,0.201,0.131,0.0,0.016,0.06,0.047,0.231,0.056,0.03,0.498,0.116,0.0,0.021,0.014,0.7240000000000001,0.064,0.0,0.034,0.139,0.024,0.0
18.0,0.029,0.0,0.127,0.08900000000000001,0.653,0.041,0.033,0.029,0.014,0.62,0.0,0.043,0.194,0.033,0.031,0.064,0.034,0.386,0.094,0.0,0.344,0.071,0.037000000000000005,0.033,0.023,0.32,0.14400000000000002,0.16399999999999998,0.0,0.231,0.03,0.087,0.107,0.217,0.084,0.054000000000000006,0.166,0.0,0.021,0.35,0.027000000000000003,0.153,0.034,0.011,0.079,0.66,0.0,0.036000000000000004,0.014,0.71,0.081,0.0,0.04,0.134,0.02,0.0
19.0,0.039,0.0,0.311,0.043,0.455,0.094,0.033,0.026,0.02,0.716,0.0,0.043,0.049,0.054000000000000006,0.02,0.099,0.056,0.464,0.098,0.0,0.177,0.081,0.054000000000000006,0.069,0.041,0.22,0.14300000000000002,0.191,0.0,0.246,0.046,0.113,0.056,0.076,0.067,0.043,0.063,0.0,0.014,0.6809999999999999,0.059,0.141,0.24,0.029,0.35,0.13699999999999998,0.0,0.044,0.027000000000000003,0.657,0.083,0.004,0.04,0.156,0.033,0.0
20.0,0.043,0.0,0.22,0.027000000000000003,0.215,0.079,0.354,0.061,0.014,0.7290000000000001,0.0,0.043,0.051,0.056,0.017,0.09,0.109,0.341,0.106,0.0,0.205,0.103,0.049,0.087,0.02,0.221,0.453,0.119,0.0,0.103,0.016,0.069,0.077,0.32299999999999995,0.091,0.043,0.076,0.0,0.236,0.154,0.039,0.28600000000000003,0.247,0.07400000000000001,0.222,0.099,0.0,0.034,0.014,0.71,0.064,0.0,0.029,0.154,0.029,0.0
21.0,0.039,0.0,0.073,0.029,0.147,0.054000000000000006,0.581,0.077,0.011,0.737,0.0,0.041,0.054000000000000006,0.05,0.014,0.091,0.077,0.38,0.106,0.0,0.253,0.09,0.037000000000000005,0.057,0.011,0.424,0.289,0.14300000000000002,0.0,0.069,0.011,0.053,0.024,0.434,0.081,0.031,0.04,0.0,0.319,0.07,0.006999999999999999,0.257,0.459,0.053,0.142,0.053,0.0,0.029,0.014,0.7240000000000001,0.061,0.0,0.027000000000000003,0.14400000000000002,0.029,0.0
22.0,0.036000000000000004,0.0,0.105,0.029,0.12,0.041,0.626,0.044,0.014,0.7290000000000001,0.0,0.034,0.057,0.043,0.023,0.1,0.047,0.247,0.059,0.0,0.461,0.09,0.044,0.051,0.02,0.35100000000000003,0.14300000000000002,0.203,0.0,0.146,0.044,0.093,0.111,0.267,0.043,0.414,0.09,0.0,0.023,0.051,0.0,0.277,0.51,0.03,0.117,0.034,0.0,0.031,0.014,0.71,0.066,0.0,0.029,0.153,0.029,0.0
23.0,0.111,0.0,0.168,0.079,0.399,0.069,0.147,0.027000000000000003,0.014,0.7290000000000001,0.0,0.043,0.056,0.043,0.016,0.1,0.067,0.237,0.14,0.0,0.311,0.116,0.067,0.061,0.031,0.569,0.08,0.067,0.0,0.131,0.041,0.08,0.043,0.199,0.049,0.5670000000000001,0.065,0.0,0.026,0.051,0.02,0.257,0.28800000000000003,0.221,0.138,0.044,0.0,0.031,0.014,0.7290000000000001,0.061,0.0,0.029,0.139,0.029,0.0
24.0,0.124,0.0,0.187,0.09,0.425,0.08,0.073,0.021,0.014,0.7290000000000001,0.0,0.043,0.057,0.044,0.014,0.099,0.084,0.213,0.1,0.0,0.179,0.31,0.054000000000000006,0.06,0.039,0.34600000000000003,0.161,0.103,0.0,0.17,0.056,0.126,0.044,0.157,0.052000000000000005,0.584,0.091,0.0,0.014,0.057,0.004,0.207,0.54,0.036000000000000004,0.133,0.054000000000000006,0.0,0.026,0.014,0.716,0.066,0.0,0.029,0.147,0.029,0.0
25.0,0.111,0.0,0.193,0.061,0.327,0.094,0.136,0.077,0.014,0.7290000000000001,0.0,0.043,0.056,0.056,0.014,0.08900000000000001,0.047,0.16899999999999998,0.02,0.0,0.026,0.71,0.0,0.029,0.034,0.55,0.08,0.096,0.0,0.129,0.036000000000000004,0.076,0.041,0.16899999999999998,0.057,0.574,0.08199999999999999,0.0,0.019,0.059,0.003,0.226,0.535,0.033,0.125,0.053,0.0,0.026,0.014,0.706,0.071,0.0,0.029,0.151,0.029,0.0
26.0,0.063,0.0,0.198,0.037000000000000005,0.241,0.103,0.287,0.071,0.013,0.7559999999999999,0.0,0.026,0.049,0.06,0.021,0.076,0.191,0.337,0.141,0.0,0.102,0.114,0.05,0.064,0.024,0.397,0.23,0.13699999999999998,0.0,0.109,0.029,0.07400000000000001,0.057,0.171,0.108,0.506,0.101,0.0,0.013,0.044,0.011,0.149,0.542,0.034,0.163,0.07400000000000001,0.0,0.026,0.034,0.419,0.379,0.001,0.071,0.077,0.019,0.0
27.0,0.14300000000000002,0.0,0.099,0.023,0.234,0.4370000000000001,0.047,0.017,0.003,0.94,0.0,0.009000000000000001,0.013,0.013,0.003,0.02,0.086,0.85,0.015,0.0,0.021,0.009000000000000001,0.006,0.014,0.006,0.846,0.05,0.026,0.0,0.036000000000000004,0.006999999999999999,0.03,0.0,0.926,0.003,0.003,0.001,0.0,0.061,0.006,0.003,0.28,0.446,0.053,0.136,0.054000000000000006,0.0,0.029,0.003,0.8809999999999999,0.056,0.0,0.025,0.029,0.006,0.0
28.0,0.217,0.0,0.155,0.064,0.456,0.064,0.029,0.014,0.006999999999999999,0.83,0.0,0.011,0.046,0.03,0.017,0.059,0.254,0.526,0.047,0.0,0.059,0.024,0.053,0.037000000000000005,0.006999999999999999,0.7509999999999999,0.046,0.084,0.0,0.059,0.011,0.041,0.011,0.8909999999999999,0.03,0.011,0.013,0.0,0.023,0.02,0.017,0.294,0.361,0.041,0.162,0.069,0.0,0.056,0.006999999999999999,0.857,0.029,0.0,0.014,0.079,0.014,0.0
29.0,0.106,0.0,0.129,0.061,0.591,0.071,0.027000000000000003,0.014,0.014,0.7,0.0,0.04,0.061,0.043,0.027000000000000003,0.114,0.076,0.147,0.092,0.0,0.17800000000000002,0.079,0.349,0.08,0.019,0.14,0.076,0.043,0.0,0.464,0.156,0.103,0.029,0.473,0.115,0.037000000000000005,0.051,0.0,0.21,0.086,0.034,0.094,0.362,0.037000000000000005,0.298,0.126,0.0,0.049,0.124,0.3,0.303,0.06,0.091,0.081,0.04,0.0
30.0,0.094,0.0,0.16699999999999998,0.067,0.561,0.071,0.024,0.014,0.014,0.72,0.0,0.031,0.059,0.049,0.03,0.097,0.05,0.117,0.154,0.0,0.413,0.111,0.079,0.076,0.026,0.123,0.066,0.067,0.0,0.389,0.224,0.106,0.09,0.321,0.166,0.066,0.121,0.0,0.126,0.11,0.053,0.04,0.28800000000000003,0.059,0.285,0.209,0.0,0.067,0.02,0.073,0.097,0.58,0.136,0.053,0.041,0.0
31.0,0.097,0.0,0.122,0.059,0.611,0.071,0.026,0.014,0.014,0.7290000000000001,0.0,0.014,0.071,0.057,0.029,0.086,0.061,0.141,0.244,0.0,0.329,0.104,0.067,0.053,0.024,0.221,0.036000000000000004,0.336,0.0,0.26,0.056,0.067,0.073,0.5760000000000001,0.138,0.05,0.084,0.0,0.006,0.07400000000000001,0.097,0.076,0.338,0.041,0.245,0.13,0.0,0.073,0.067,0.14300000000000002,0.269,0.177,0.188,0.081,0.07400000000000001,0.0
32.0,0.094,0.0,0.125,0.057,0.619,0.071,0.019,0.014,0.014,0.726,0.0,0.014,0.081,0.054000000000000006,0.04,0.07,0.073,0.109,0.17600000000000002,0.0,0.409,0.111,0.07,0.051,0.014,0.191,0.036000000000000004,0.297,0.0,0.354,0.041,0.066,0.066,0.5710000000000001,0.14800000000000002,0.051,0.085,0.0,0.006,0.073,0.08,0.04,0.399,0.036000000000000004,0.224,0.14,0.0,0.081,0.017,0.106,0.08199999999999999,0.501,0.188,0.059,0.047,0.0
33.0,0.293,0.0,0.116,0.046,0.451,0.056,0.024,0.014,0.014,0.73,0.0,0.014,0.061,0.057,0.041,0.081,0.07400000000000001,0.297,0.131,0.0,0.29,0.08,0.084,0.043,0.006,0.18,0.049,0.121,0.0,0.519,0.061,0.064,0.03,0.716,0.122,0.029,0.043,0.0,0.0,0.061,0.084,0.207,0.295,0.03,0.217,0.101,0.0,0.066,0.031,0.251,0.125,0.211,0.285,0.04,0.056,0.0
34.0,0.18600000000000005,0.0,0.122,0.069,0.524,0.039,0.039,0.023,0.014,0.7140000000000001,0.0,0.026,0.081,0.051,0.026,0.087,0.056,0.397,0.13699999999999998,0.0,0.22,0.079,0.071,0.04,0.027000000000000003,0.447,0.171,0.077,0.0,0.14,0.036000000000000004,0.101,0.036000000000000004,0.403,0.085,0.027000000000000003,0.048,0.0,0.32299999999999995,0.079,0.049,0.297,0.277,0.031,0.215,0.071,0.0,0.059,0.046,0.263,0.345,0.044,0.221,0.041,0.04,0.0
35.0,0.031,0.0,0.152,0.064,0.6409999999999999,0.054000000000000006,0.034,0.023,0.014,0.6559999999999999,0.0,0.014,0.183,0.05,0.021,0.061,0.06,0.134,0.127,0.0,0.456,0.094,0.077,0.051,0.019,0.091,0.667,0.081,0.0,0.084,0.006999999999999999,0.05,0.026,0.316,0.086,0.02,0.064,0.0,0.403,0.086,0.07400000000000001,0.101,0.154,0.017,0.199,0.4,0.0,0.054000000000000006,0.047,0.436,0.315,0.006999999999999999,0.08800000000000001,0.093,0.014,0.0
36.0,0.314,0.0,0.12,0.046,0.424,0.059,0.023,0.014,0.014,0.7290000000000001,0.0,0.014,0.07,0.057,0.03,0.086,0.066,0.141,0.135,0.0,0.339,0.117,0.149,0.053,0.03,0.129,0.443,0.084,0.0,0.127,0.019,0.16899999999999998,0.024,0.053,0.103,0.04,0.041,0.0,0.627,0.111,0.049,0.064,0.103,0.117,0.196,0.436,0.0,0.036000000000000004,0.03,0.564,0.229,0.001,0.056,0.096,0.024,0.0
37.0,0.336,0.0,0.145,0.034,0.381,0.059,0.03,0.016,0.014,0.74,0.0,0.014,0.066,0.057,0.029,0.08,0.021,0.12,0.08199999999999999,0.0,0.5579999999999999,0.053,0.126,0.04,0.021,0.227,0.49,0.091,0.0,0.094,0.011,0.064,0.057,0.237,0.13699999999999998,0.063,0.097,0.0,0.306,0.103,0.073,0.106,0.428,0.029,0.165,0.133,0.0,0.067,0.034,0.416,0.333,0.006,0.096,0.094,0.021,0.0
38.0,0.244,0.0,0.174,0.047,0.394,0.083,0.037000000000000005,0.021,0.014,0.743,0.0,0.014,0.06,0.057,0.029,0.083,0.014,0.084,0.02,0.0,0.691,0.096,0.066,0.029,0.039,0.333,0.146,0.131,0.0,0.203,0.04,0.109,0.029,0.043,0.07400000000000001,0.04,0.034,0.0,0.667,0.113,0.13,0.101,0.315,0.03,0.202,0.151,0.0,0.07,0.033,0.596,0.2,0.0,0.059,0.086,0.027000000000000003,0.0
39.0,0.091,0.0,0.14300000000000002,0.053,0.6,0.076,0.023,0.014,0.014,0.6629999999999999,0.0,0.014,0.179,0.049,0.02,0.061,0.021,0.063,0.066,0.0,0.612,0.107,0.099,0.031,0.041,0.33,0.13,0.11,0.0,0.221,0.054000000000000006,0.113,0.031,0.053,0.081,0.04,0.049,0.0,0.637,0.109,0.13699999999999998,0.08,0.307,0.029,0.221,0.147,0.0,0.08,0.079,0.16699999999999998,0.385,0.046,0.184,0.083,0.057,0.0
40.0,0.066,0.0,0.122,0.057,0.639,0.071,0.027000000000000003,0.017,0.014,0.7090000000000001,0.0,0.014,0.111,0.054000000000000006,0.026,0.071,0.054000000000000006,0.114,0.104,0.0,0.384,0.096,0.197,0.05,0.033,0.173,0.09,0.084,0.0,0.459,0.06,0.101,0.026,0.06,0.093,0.039,0.056,0.0,0.619,0.109,0.13699999999999998,0.091,0.287,0.024,0.226,0.156,0.0,0.079,0.057,0.09,0.54,0.034,0.163,0.077,0.039,0.0
41.0,0.047,0.0,0.133,0.057,0.626,0.071,0.039,0.027000000000000003,0.014,0.743,0.0,0.014,0.05,0.057,0.036000000000000004,0.086,0.063,0.456,0.097,0.0,0.181,0.09,0.083,0.03,0.039,0.324,0.12,0.106,0.0,0.224,0.061,0.126,0.017,0.161,0.067,0.043,0.024,0.0,0.614,0.073,0.081,0.23,0.266,0.026,0.193,0.116,0.0,0.08900000000000001,0.056,0.68,0.105,0.0,0.036000000000000004,0.099,0.024,0.0
42.0,0.131,0.0,0.14300000000000002,0.051,0.5539999999999999,0.063,0.037000000000000005,0.02,0.014,0.743,0.0,0.014,0.054000000000000006,0.057,0.031,0.086,0.059,0.271,0.29600000000000004,0.0,0.154,0.063,0.11,0.047,0.031,0.384,0.15,0.069,0.0,0.196,0.059,0.111,0.091,0.309,0.153,0.071,0.115,0.0,0.157,0.103,0.076,0.23,0.284,0.029,0.187,0.103,0.0,0.091,0.093,0.513,0.18,0.014,0.066,0.091,0.043,0.0
43.0,0.151,0.0,0.155,0.036000000000000004,0.535,0.077,0.03,0.016,0.014,0.703,0.0,0.014,0.101,0.053,0.04,0.07400000000000001,0.04,0.127,0.232,0.0,0.259,0.249,0.051,0.041,0.039,0.507,0.081,0.064,0.0,0.16399999999999998,0.041,0.103,0.094,0.444,0.16899999999999998,0.066,0.121,0.0,0.01,0.096,0.1,0.11,0.208,0.029,0.232,0.246,0.0,0.076,0.026,0.093,0.058,0.614,0.129,0.044,0.036000000000000004,0.0
44.0,0.054000000000000006,0.0,0.168,0.026,0.534,0.147,0.041,0.029,0.014,0.601,0.0,0.014,0.237,0.044,0.041,0.047,0.031,0.277,0.081,0.0,0.227,0.049,0.299,0.036000000000000004,0.029,0.7140000000000001,0.036000000000000004,0.043,0.0,0.114,0.029,0.036000000000000004,0.029,0.711,0.13699999999999998,0.02,0.043,0.0,0.0,0.06,0.034,0.304,0.08800000000000001,0.224,0.162,0.157,0.0,0.03,0.006999999999999999,0.33,0.07,0.046,0.496,0.026,0.026,0.0
45.0,0.063,0.0,0.246,0.011,0.398,0.189,0.056,0.037000000000000005,0.014,0.691,0.0,0.014,0.13,0.053,0.033,0.064,0.014,0.067,0.062,0.0,0.662,0.086,0.066,0.043,0.031,0.284,0.294,0.179,0.0,0.116,0.023,0.073,0.04,0.659,0.13699999999999998,0.034,0.061,0.0,0.004,0.066,0.087,0.09,0.14,0.046,0.394,0.184,0.0,0.059,0.011,0.093,0.071,0.036000000000000004,0.282,0.027000000000000003,0.48,0.0
46.0,0.066,0.0,0.219,0.02,0.451,0.16699999999999998,0.05,0.027000000000000003,0.014,0.6509999999999999,0.0,0.014,0.18,0.049,0.036000000000000004,0.056,0.014,0.067,0.035,0.0,0.703,0.09,0.05,0.041,0.043,0.21,0.266,0.214,0.0,0.141,0.027000000000000003,0.099,0.077,0.027000000000000003,0.118,0.589,0.101,0.0,0.03,0.059,0.05,0.056,0.094,0.28300000000000003,0.38,0.111,0.0,0.026,0.03,0.487,0.098,0.031,0.166,0.097,0.09,0.0
47.0,0.059,0.0,0.113,0.004,0.194,0.57,0.046,0.014,0.014,0.57,0.0,0.016,0.276,0.043,0.039,0.043,0.011,0.064,0.03,0.0,0.695,0.09,0.073,0.036000000000000004,0.023,0.38,0.16899999999999998,0.07400000000000001,0.0,0.244,0.037000000000000005,0.073,0.433,0.051,0.059,0.287,0.108,0.0,0.029,0.033,0.06,0.044,0.138,0.116,0.461,0.146,0.0,0.036000000000000004,0.011,0.126,0.067,0.033,0.703,0.04,0.02,0.0
48.0,0.07400000000000001,0.0,0.083,0.009000000000000001,0.16399999999999998,0.603,0.051,0.016,0.014,0.569,0.0,0.024,0.28,0.037000000000000005,0.026,0.05,0.016,0.054000000000000006,0.043,0.0,0.6609999999999999,0.114,0.083,0.029,0.024,0.187,0.377,0.064,0.0,0.107,0.031,0.209,0.14300000000000002,0.03,0.066,0.599,0.101,0.0,0.014,0.047,0.059,0.047,0.113,0.083,0.38,0.289,0.0,0.03,0.021,0.116,0.116,0.18,0.461,0.06,0.046,0.0
49.0,0.094,0.0,0.157,0.023,0.54,0.146,0.026,0.014,0.014,0.56,0.0,0.014,0.294,0.043,0.031,0.043,0.014,0.056,0.068,0.0,0.574,0.107,0.15,0.031,0.037000000000000005,0.319,0.114,0.053,0.0,0.13,0.04,0.307,0.097,0.077,0.215,0.339,0.19,0.0,0.021,0.061,0.056,0.043,0.184,0.044,0.484,0.14,0.0,0.05,0.023,0.119,0.11,0.06,0.612,0.044,0.033,0.0
