TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P1_TO_P7,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P2_TO_P7,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P3_TO_P7,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P4_TO_P7,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P5_TO_P7,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6,P6_TO_P7,P7_TO_LAPTOP,P7_TO_P1,P7_TO_P2,P7_TO_P3,P7_TO_P4,P7_TO_P5,P7_TO_P6,P7_TO_P7
10.0,0.084,0.0,0.043,0.0,0.052000000000000005,0.014,0.0,0.807,0.446,0.107,0.0,0.066,0.08,0.026,0.041,0.234,0.404,0.09,0.171,0.0,0.091,0.031,0.056,0.156,0.003,0.444,0.047,0.07400000000000001,0.0,0.05,0.019,0.363,0.026,0.046,0.469,0.059,0.255,0.0,0.017,0.129,0.019,0.136,0.014,0.08,0.075,0.0,0.0,0.6759999999999999,0.041,0.405,0.126,0.299,0.046,0.07400000000000001,0.009000000000000001,0.0
11.0,0.073,0.0,0.039,0.0,0.046,0.013,0.0,0.83,0.044,0.107,0.0,0.05,0.095,0.017,0.009000000000000001,0.677,0.201,0.504,0.07400000000000001,0.0,0.061,0.024,0.037000000000000005,0.097,0.014,0.093,0.064,0.073,0.0,0.34,0.033,0.383,0.027000000000000003,0.31,0.343,0.145,0.066,0.0,0.037000000000000005,0.07200000000000001,0.017,0.121,0.004,0.085,0.08199999999999999,0.0,0.0,0.691,0.22,0.465,0.047,0.219,0.019,0.03,0.0,0.0
12.0,0.053,0.0,0.016,0.0,0.049,0.001,0.0,0.8809999999999999,0.014,0.041,0.0,0.009000000000000001,0.111,0.023,0.0,0.802,0.17,0.433,0.081,0.0,0.08900000000000001,0.034,0.04,0.153,0.0,0.001,0.0,0.011,0.0,0.0,0.0,0.989,0.029,0.6859999999999999,0.014,0.083,0.056,0.0,0.029,0.104,0.021,0.17,0.02,0.119,0.097,0.026,0.0,0.547,0.569,0.266,0.019,0.118,0.014,0.014,0.0,0.0
13.0,0.04,0.0,0.014,0.003,0.06,0.0,0.0,0.883,0.009000000000000001,0.03,0.0,0.019,0.17,0.026,0.003,0.7440000000000001,0.127,0.066,0.05,0.0,0.13699999999999998,0.044,0.016,0.56,0.003,0.308,0.037000000000000005,0.101,0.0,0.021,0.019,0.511,0.027000000000000003,0.111,0.019,0.041,0.457,0.0,0.017,0.329,0.003,0.056,0.0,0.04,0.061,0.0,0.0,0.84,0.583,0.262,0.029,0.095,0.014,0.014,0.003,0.0
14.0,0.057,0.0,0.031,0.003,0.06,0.013,0.0,0.836,0.03,0.156,0.0,0.093,0.101,0.044,0.076,0.501,0.03,0.363,0.047,0.0,0.13699999999999998,0.031,0.017,0.375,0.0,0.467,0.043,0.071,0.0,0.017,0.016,0.387,0.011,0.126,0.014,0.059,0.56,0.0,0.014,0.21600000000000005,0.0,0.1,0.003,0.057,0.066,0.0,0.0,0.774,0.5760000000000001,0.261,0.029,0.106,0.014,0.014,0.0,0.0
15.0,0.07,0.0,0.034,0.0,0.057,0.01,0.0,0.8290000000000001,0.071,0.226,0.0,0.117,0.092,0.057,0.059,0.378,0.207,0.159,0.117,0.0,0.121,0.024,0.031,0.34,0.013,0.121,0.043,0.161,0.0,0.301,0.03,0.33,0.024,0.114,0.076,0.042,0.502,0.0,0.013,0.23,0.023,0.39,0.037000000000000005,0.07,0.068,0.029,0.0,0.383,0.57,0.248,0.029,0.116,0.023,0.014,0.0,0.0
16.0,0.07,0.0,0.043,0.0,0.06,0.014,0.0,0.813,0.02,0.189,0.0,0.05,0.06,0.024,0.026,0.632,0.22,0.456,0.093,0.0,0.07200000000000001,0.024,0.034,0.101,0.011,0.157,0.056,0.081,0.0,0.299,0.046,0.35,0.014,0.134,0.014,0.056,0.614,0.0,0.014,0.153,0.006999999999999999,0.4270000000000001,0.083,0.083,0.071,0.029,0.0,0.3,0.5770000000000001,0.261,0.029,0.102,0.017,0.014,0.0,0.0
17.0,0.07,0.0,0.043,0.0,0.062,0.014,0.0,0.8109999999999999,0.024,0.34600000000000003,0.0,0.033,0.041,0.016,0.077,0.464,0.076,0.649,0.087,0.0,0.057,0.027000000000000003,0.031,0.073,0.0,0.465,0.043,0.104,0.0,0.024,0.02,0.344,0.014,0.09,0.337,0.07,0.353,0.0,0.014,0.122,0.0,0.17800000000000002,0.02,0.079,0.102,0.006999999999999999,0.0,0.614,0.501,0.294,0.04,0.11,0.024,0.029,0.001,0.0
18.0,0.076,0.0,0.043,0.0,0.063,0.014,0.0,0.804,0.033,0.618,0.0,0.05,0.026,0.02,0.036000000000000004,0.21600000000000005,0.114,0.647,0.059,0.0,0.041,0.023,0.039,0.077,0.003,0.381,0.04,0.099,0.0,0.087,0.021,0.369,0.019,0.035,0.743,0.093,0.021,0.0,0.029,0.061,0.0,0.12,0.014,0.073,0.056,0.0,0.0,0.737,0.17,0.523,0.05,0.206,0.026,0.026,0.0,0.0
19.0,0.069,0.0,0.043,0.0,0.063,0.014,0.0,0.8109999999999999,0.036000000000000004,0.5760000000000001,0.0,0.062,0.024,0.024,0.036000000000000004,0.242,0.17,0.16399999999999998,0.126,0.0,0.124,0.033,0.053,0.331,0.001,0.354,0.05,0.14400000000000002,0.0,0.037000000000000005,0.031,0.381,0.027000000000000003,0.028,0.54,0.075,0.183,0.0,0.019,0.128,0.017,0.222,0.047,0.117,0.111,0.023,0.0,0.463,0.08,0.627,0.071,0.151,0.014,0.047,0.009000000000000001,0.0
20.0,0.069,0.0,0.043,0.0,0.063,0.014,0.0,0.8109999999999999,0.041,0.147,0.0,0.14800000000000002,0.241,0.07400000000000001,0.146,0.202,0.06,0.213,0.07400000000000001,0.0,0.116,0.031,0.026,0.48,0.006999999999999999,0.194,0.051,0.054000000000000006,0.0,0.276,0.036000000000000004,0.381,0.026,0.12,0.023,0.086,0.49,0.0,0.014,0.242,0.023,0.252,0.059,0.136,0.12,0.034,0.0,0.375,0.037000000000000005,0.745,0.054000000000000006,0.096,0.006999999999999999,0.046,0.014,0.0
21.0,0.063,0.0,0.043,0.0,0.063,0.014,0.0,0.8170000000000001,0.064,0.111,0.0,0.157,0.17600000000000002,0.061,0.17600000000000002,0.254,0.03,0.337,0.103,0.0,0.119,0.036000000000000004,0.033,0.343,0.021,0.08900000000000001,0.034,0.067,0.0,0.057,0.06,0.6709999999999999,0.029,0.112,0.014,0.101,0.483,0.0,0.014,0.247,0.014,0.23,0.049,0.121,0.107,0.023,0.0,0.456,0.036000000000000004,0.799,0.057,0.059,0.0,0.034,0.014,0.0
22.0,0.057,0.0,0.033,0.0,0.064,0.013,0.0,0.833,0.014,0.041,0.0,0.066,0.092,0.014,0.657,0.115,0.029,0.5489999999999999,0.031,0.0,0.103,0.033,0.001,0.255,0.003,0.025,0.006,0.012,0.0,0.016,0.006,0.933,0.027000000000000003,0.046,0.403,0.054000000000000006,0.273,0.0,0.006999999999999999,0.19,0.076,0.155,0.04,0.09,0.245,0.036000000000000004,0.0,0.358,0.149,0.6940000000000001,0.05,0.067,0.001,0.026,0.013,0.0
23.0,0.069,0.0,0.043,0.0,0.062,0.014,0.0,0.812,0.014,0.057,0.0,0.091,0.085,0.014,0.667,0.07200000000000001,0.023,0.581,0.064,0.0,0.096,0.039,0.036000000000000004,0.161,0.013,0.15,0.047,0.311,0.0,0.076,0.023,0.38,0.036000000000000004,0.16899999999999998,0.129,0.084,0.376,0.0,0.019,0.188,0.024,0.573,0.047,0.07,0.092,0.021,0.0,0.173,0.29,0.512,0.039,0.112,0.02,0.023,0.004,0.0
24.0,0.071,0.0,0.043,0.0,0.063,0.014,0.0,0.809,0.014,0.073,0.0,0.08900000000000001,0.064,0.014,0.6759999999999999,0.071,0.379,0.22,0.083,0.0,0.09,0.006999999999999999,0.056,0.166,0.014,0.123,0.039,0.405,0.0,0.077,0.01,0.333,0.031,0.135,0.029,0.063,0.463,0.0,0.014,0.264,0.003,0.664,0.036000000000000004,0.071,0.043,0.006999999999999999,0.0,0.175,0.029,0.7879999999999999,0.056,0.092,0.006,0.03,0.0,0.0
25.0,0.07400000000000001,0.0,0.043,0.0,0.06,0.014,0.0,0.809,0.02,0.094,0.0,0.058,0.062,0.014,0.6829999999999999,0.069,0.383,0.404,0.039,0.0,0.049,0.0,0.027000000000000003,0.098,0.011,0.205,0.037000000000000005,0.506,0.0,0.023,0.009000000000000001,0.209,0.016,0.129,0.029,0.068,0.423,0.0,0.02,0.316,0.013,0.836,0.051,0.034,0.035,0.021,0.0,0.01,0.016,0.8029999999999999,0.05,0.105,0.003,0.023,0.0,0.0
26.0,0.077,0.0,0.043,0.0,0.057,0.014,0.0,0.809,0.026,0.108,0.0,0.049,0.058,0.014,0.679,0.067,0.4370000000000001,0.34,0.039,0.0,0.047,0.0,0.03,0.107,0.006,0.311,0.026,0.456,0.0,0.016,0.004,0.181,0.021,0.285,0.017,0.095,0.265,0.0,0.043,0.274,0.013,0.852,0.043,0.043,0.026,0.016,0.0,0.008,0.014,0.82,0.043,0.099,0.006,0.019,0.0,0.0
27.0,0.071,0.0,0.043,0.0,0.062,0.014,0.0,0.809,0.063,0.2,0.0,0.062,0.048,0.019,0.511,0.098,0.354,0.28300000000000003,0.044,0.0,0.075,0.006,0.076,0.162,0.006,0.23,0.019,0.41,0.0,0.023,0.0,0.313,0.03,0.454,0.093,0.126,0.084,0.0,0.069,0.14400000000000002,0.026,0.54,0.044,0.094,0.083,0.019,0.0,0.194,0.019,0.797,0.051,0.1,0.003,0.03,0.0,0.0
28.0,0.071,0.0,0.043,0.0,0.058,0.014,0.0,0.8140000000000001,0.119,0.631,0.0,0.065,0.018000000000000002,0.023,0.034,0.111,0.519,0.229,0.031,0.0,0.054000000000000006,0.001,0.044,0.121,0.0,0.35,0.006999999999999999,0.284,0.0,0.024,0.003,0.331,0.033,0.345,0.08,0.173,0.101,0.0,0.084,0.185,0.056,0.276,0.029,0.15,0.115,0.02,0.0,0.355,0.016,0.768,0.05,0.114,0.011,0.041,0.0,0.0
29.0,0.071,0.0,0.043,0.0,0.062,0.014,0.0,0.81,0.313,0.39,0.0,0.069,0.027000000000000003,0.027000000000000003,0.043,0.131,0.477,0.236,0.05,0.0,0.063,0.006999999999999999,0.046,0.122,0.006999999999999999,0.319,0.034,0.161,0.0,0.127,0.019,0.333,0.04,0.257,0.057,0.14800000000000002,0.134,0.0,0.104,0.26,0.071,0.254,0.056,0.236,0.123,0.026,0.0,0.234,0.023,0.787,0.051,0.093,0.003,0.043,0.0,0.0
30.0,0.071,0.0,0.043,0.0,0.059,0.014,0.0,0.812,0.616,0.097,0.0,0.046,0.03,0.033,0.083,0.095,0.524,0.16699999999999998,0.054000000000000006,0.0,0.063,0.006999999999999999,0.05,0.134,0.004,0.37,0.027000000000000003,0.309,0.0,0.026,0.014,0.25,0.036000000000000004,0.234,0.266,0.163,0.075,0.0,0.09,0.136,0.1,0.221,0.054000000000000006,0.248,0.14800000000000002,0.03,0.0,0.199,0.027000000000000003,0.777,0.056,0.08900000000000001,0.009000000000000001,0.043,0.0,0.0
31.0,0.076,0.0,0.043,0.0,0.06,0.014,0.0,0.807,0.029,0.096,0.0,0.21,0.13,0.031,0.414,0.09,0.48,0.227,0.05,0.0,0.064,0.003,0.047,0.129,0.001,0.501,0.037000000000000005,0.099,0.0,0.016,0.023,0.32299999999999995,0.041,0.27,0.303,0.185,0.061,0.0,0.067,0.073,0.044,0.225,0.034,0.22,0.107,0.009000000000000001,0.0,0.361,0.024,0.7759999999999999,0.057,0.094,0.006,0.043,0.0,0.0
32.0,0.071,0.0,0.043,0.0,0.063,0.014,0.0,0.8079999999999999,0.03,0.093,0.0,0.209,0.123,0.031,0.403,0.111,0.34,0.14400000000000002,0.177,0.0,0.076,0.02,0.049,0.194,0.001,0.362,0.017,0.242,0.0,0.024,0.006999999999999999,0.34600000000000003,0.03,0.056,0.68,0.094,0.052000000000000005,0.0,0.024,0.063,0.026,0.187,0.036000000000000004,0.149,0.102,0.01,0.0,0.491,0.16899999999999998,0.629,0.047,0.109,0.01,0.036000000000000004,0.0,0.0
33.0,0.07,0.0,0.043,0.0,0.063,0.014,0.0,0.81,0.021,0.514,0.0,0.054000000000000006,0.029,0.017,0.174,0.189,0.046,0.237,0.046,0.0,0.123,0.027000000000000003,0.043,0.478,0.001,0.319,0.02,0.282,0.0,0.029,0.003,0.34600000000000003,0.023,0.039,0.7090000000000001,0.09,0.049,0.0,0.019,0.073,0.033,0.255,0.04,0.165,0.097,0.024,0.0,0.386,0.14400000000000002,0.633,0.056,0.121,0.011,0.034,0.0,0.0
34.0,0.07,0.0,0.043,0.0,0.063,0.014,0.0,0.81,0.149,0.539,0.0,0.054000000000000006,0.021,0.017,0.034,0.18600000000000005,0.029,0.214,0.043,0.0,0.07,0.014,0.019,0.611,0.0,0.521,0.031,0.069,0.0,0.014,0.017,0.34700000000000003,0.02,0.03,0.743,0.091,0.019,0.0,0.029,0.069,0.234,0.184,0.02,0.175,0.086,0.017,0.0,0.284,0.014,0.472,0.313,0.168,0.014,0.019,0.0,0.0
35.0,0.073,0.0,0.043,0.0,0.06,0.014,0.0,0.81,0.091,0.414,0.0,0.163,0.097,0.04,0.033,0.162,0.019,0.609,0.037000000000000005,0.0,0.04,0.01,0.01,0.276,0.0,0.588,0.033,0.053,0.0,0.01,0.006,0.31,0.014,0.049,0.737,0.095,0.024,0.0,0.029,0.051,0.261,0.232,0.02,0.192,0.095,0.009000000000000001,0.0,0.19,0.014,0.7340000000000001,0.107,0.112,0.006,0.027000000000000003,0.0,0.0
36.0,0.071,0.0,0.043,0.0,0.065,0.014,0.0,0.807,0.05,0.163,0.0,0.182,0.381,0.061,0.023,0.14,0.021,0.794,0.031,0.0,0.05,0.039,0.026,0.039,0.0,0.463,0.019,0.14300000000000002,0.0,0.02,0.009000000000000001,0.34700000000000003,0.017,0.032,0.743,0.095,0.027000000000000003,0.0,0.034,0.051,0.043,0.251,0.027000000000000003,0.156,0.102,0.016,0.0,0.405,0.016,0.722,0.066,0.145,0.01,0.041,0.0,0.0
37.0,0.066,0.0,0.043,0.003,0.07400000000000001,0.016,0.004,0.794,0.03,0.34600000000000003,0.0,0.079,0.162,0.036000000000000004,0.14400000000000002,0.202,0.266,0.287,0.053,0.0,0.08800000000000001,0.019,0.041,0.246,0.004,0.245,0.024,0.181,0.0,0.019,0.01,0.517,0.024,0.063,0.7040000000000001,0.084,0.019,0.0,0.041,0.064,0.0,0.153,0.01,0.046,0.078,0.0,0.0,0.7140000000000001,0.029,0.742,0.059,0.124,0.011,0.036000000000000004,0.0,0.0
38.0,0.06,0.0,0.033,0.006,0.08900000000000001,0.016,0.016,0.7809999999999999,0.019,0.632,0.0,0.041,0.015,0.014,0.029,0.251,0.489,0.161,0.063,0.0,0.065,0.009000000000000001,0.051,0.162,0.003,0.059,0.009000000000000001,0.025,0.0,0.006,0.009000000000000001,0.89,0.027000000000000003,0.084,0.67,0.087,0.016,0.0,0.036000000000000004,0.08,0.0,0.133,0.003,0.037000000000000005,0.08,0.001,0.0,0.745,0.033,0.7390000000000001,0.06,0.131,0.01,0.027000000000000003,0.0,0.0
39.0,0.08900000000000001,0.0,0.043,0.03,0.191,0.031,0.096,0.521,0.017,0.6729999999999999,0.0,0.041,0.016,0.014,0.029,0.21,0.256,0.293,0.214,0.0,0.062,0.004,0.046,0.125,0.014,0.199,0.039,0.091,0.0,0.017,0.014,0.626,0.026,0.298,0.281,0.194,0.066,0.0,0.053,0.081,0.0,0.156,0.014,0.044,0.07400000000000001,0.001,0.0,0.71,0.021,0.778,0.047,0.119,0.006999999999999999,0.027000000000000003,0.0,0.0
40.0,0.056,0.0,0.019,0.003,0.07200000000000001,0.006,0.006,0.84,0.02,0.591,0.0,0.048,0.019,0.014,0.029,0.279,0.04,0.299,0.086,0.0,0.091,0.019,0.031,0.434,0.001,0.036000000000000004,0.004,0.018000000000000002,0.0,0.006999999999999999,0.009000000000000001,0.924,0.021,0.317,0.249,0.177,0.064,0.0,0.041,0.13,0.0,0.106,0.001,0.03,0.069,0.0,0.0,0.794,0.021,0.695,0.119,0.136,0.009000000000000001,0.02,0.0,0.0
41.0,0.141,0.0,0.069,0.053,0.218,0.069,0.026,0.425,0.02,0.68,0.0,0.043,0.014,0.014,0.029,0.201,0.031,0.311,0.046,0.0,0.087,0.016,0.02,0.488,0.039,0.141,0.091,0.073,0.0,0.051,0.054000000000000006,0.55,0.029,0.374,0.153,0.191,0.107,0.0,0.056,0.091,0.0,0.151,0.014,0.043,0.07,0.0,0.0,0.721,0.026,0.691,0.091,0.157,0.013,0.021,0.0,0.0
42.0,0.13699999999999998,0.0,0.073,0.051,0.273,0.061,0.033,0.371,0.019,0.684,0.0,0.05,0.019,0.014,0.026,0.188,0.01,0.807,0.07400000000000001,0.0,0.028,0.001,0.011,0.068,0.029,0.184,0.043,0.073,0.0,0.033,0.024,0.614,0.014,0.344,0.246,0.198,0.085,0.0,0.053,0.061,0.0,0.16899999999999998,0.014,0.047,0.078,0.0,0.0,0.6920000000000001,0.024,0.677,0.139,0.14400000000000002,0.01,0.006,0.0,0.0
43.0,0.103,0.0,0.037000000000000005,0.043,0.479,0.016,0.029,0.293,0.024,0.65,0.0,0.067,0.022,0.014,0.029,0.194,0.006,0.926,0.016,0.0,0.011,0.006999999999999999,0.006,0.029,0.02,0.203,0.043,0.073,0.0,0.023,0.014,0.624,0.024,0.262,0.236,0.145,0.17600000000000002,0.0,0.044,0.113,0.0,0.166,0.014,0.044,0.075,0.0,0.0,0.7,0.027000000000000003,0.645,0.14300000000000002,0.162,0.013,0.01,0.0,0.0
44.0,0.119,0.0,0.067,0.046,0.266,0.059,0.02,0.424,0.023,0.611,0.0,0.062,0.027000000000000003,0.014,0.027000000000000003,0.236,0.016,0.457,0.14300000000000002,0.0,0.07200000000000001,0.014,0.029,0.27,0.011,0.12,0.02,0.037000000000000005,0.0,0.017,0.013,0.7809999999999999,0.026,0.49,0.044,0.084,0.15,0.0,0.043,0.163,0.0,0.139,0.009000000000000001,0.04,0.073,0.0,0.0,0.74,0.023,0.362,0.421,0.151,0.03,0.013,0.0,0.0
45.0,0.117,0.0,0.06,0.043,0.386,0.041,0.02,0.332,0.006999999999999999,0.24,0.0,0.152,0.366,0.061,0.03,0.142,0.519,0.11,0.07400000000000001,0.0,0.08199999999999999,0.011,0.054000000000000006,0.15,0.023,0.231,0.046,0.078,0.0,0.036000000000000004,0.03,0.557,0.026,0.768,0.02,0.045,0.066,0.0,0.043,0.033,0.029,0.138,0.027000000000000003,0.09,0.138,0.014,0.0,0.564,0.026,0.086,0.6890000000000001,0.13,0.043,0.027000000000000003,0.0,0.0
46.0,0.127,0.0,0.07,0.03,0.19,0.031,0.019,0.5329999999999999,0.001,0.045,0.0,0.165,0.614,0.05,0.029,0.096,0.5539999999999999,0.073,0.063,0.0,0.092,0.014,0.057,0.146,0.011,0.255,0.049,0.075,0.0,0.026,0.033,0.551,0.024,0.045,0.711,0.085,0.032,0.0,0.031,0.071,0.114,0.077,0.029,0.146,0.365,0.043,0.0,0.226,0.033,0.081,0.72,0.086,0.056,0.024,0.0,0.0
47.0,0.131,0.0,0.057,0.043,0.35,0.059,0.026,0.334,0.01,0.08800000000000001,0.0,0.438,0.362,0.029,0.023,0.051,0.156,0.54,0.044,0.0,0.14300000000000002,0.021,0.02,0.076,0.004,0.545,0.037000000000000005,0.154,0.0,0.031,0.019,0.21,0.014,0.114,0.16,0.091,0.407,0.0,0.027000000000000003,0.187,0.104,0.113,0.027000000000000003,0.122,0.3670000000000001,0.03,0.0,0.237,0.027000000000000003,0.066,0.099,0.08800000000000001,0.6859999999999999,0.031,0.003,0.0
48.0,0.086,0.0,0.044,0.247,0.238,0.046,0.014,0.325,0.011,0.097,0.0,0.483,0.32299999999999995,0.021,0.017,0.047,0.01,0.703,0.053,0.0,0.096,0.039,0.027000000000000003,0.07200000000000001,0.003,0.545,0.039,0.363,0.0,0.026,0.011,0.013,0.011,0.14400000000000002,0.0,0.597,0.17800000000000002,0.0,0.0,0.069,0.059,0.16399999999999998,0.03,0.14800000000000002,0.285,0.016,0.0,0.299,0.027000000000000003,0.24,0.081,0.226,0.369,0.05,0.006999999999999999,0.0
49.0,0.083,0.0,0.046,0.04,0.362,0.031,0.01,0.428,0.013,0.13699999999999998,0.0,0.6459999999999999,0.12,0.029,0.027000000000000003,0.029,0.014,0.764,0.031,0.0,0.057,0.043,0.029,0.061,0.081,0.13699999999999998,0.043,0.064,0.0,0.499,0.14300000000000002,0.033,0.003,0.248,0.011,0.664,0.055,0.0,0.001,0.017,0.081,0.21,0.021,0.12,0.177,0.016,0.0,0.374,0.014,0.693,0.17,0.097,0.009000000000000001,0.017,0.0,0.0
