TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P1_TO_P7,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P2_TO_P7,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P3_TO_P7,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P4_TO_P7,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P5_TO_P7,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6,P6_TO_P7,P7_TO_LAPTOP,P7_TO_P1,P7_TO_P2,P7_TO_P3,P7_TO_P4,P7_TO_P5,P7_TO_P6,P7_TO_P7
10.0,0.076,0.0,0.127,0.08,0.214,0.04,0.043,0.42,0.084,0.054000000000000006,0.0,0.099,0.556,0.106,0.044,0.057,0.054000000000000006,0.177,0.081,0.0,0.077,0.217,0.206,0.187,0.057,0.086,0.1,0.057,0.0,0.043,0.043,0.614,0.044,0.08,0.041,0.503,0.244,0.0,0.036000000000000004,0.051,0.047,0.406,0.336,0.086,0.05,0.046,0.0,0.03,0.411,0.254,0.067,0.111,0.069,0.031,0.056,0.0
11.0,0.029,0.0,0.086,0.031,0.726,0.043,0.057,0.029,0.056,0.047,0.0,0.071,0.633,0.113,0.037000000000000005,0.043,0.056,0.159,0.097,0.0,0.22,0.166,0.166,0.13699999999999998,0.064,0.177,0.127,0.083,0.0,0.069,0.053,0.4270000000000001,0.069,0.064,0.026,0.244,0.516,0.0,0.024,0.057,0.039,0.053,0.493,0.189,0.149,0.047,0.0,0.031,0.53,0.16399999999999998,0.029,0.073,0.151,0.016,0.037000000000000005,0.0
12.0,0.014,0.0,0.077,0.047,0.7509999999999999,0.033,0.051,0.026,0.099,0.04,0.0,0.07,0.601,0.104,0.043,0.043,0.033,0.53,0.039,0.0,0.13,0.141,0.064,0.063,0.057,0.086,0.086,0.057,0.0,0.057,0.03,0.627,0.101,0.111,0.041,0.136,0.493,0.0,0.046,0.071,0.084,0.147,0.08900000000000001,0.139,0.327,0.149,0.0,0.066,0.519,0.151,0.019,0.093,0.149,0.026,0.044,0.0
13.0,0.014,0.0,0.086,0.06,0.7240000000000001,0.03,0.057,0.029,0.087,0.064,0.0,0.146,0.469,0.094,0.034,0.106,0.063,0.18600000000000005,0.104,0.0,0.093,0.229,0.19,0.136,0.064,0.081,0.086,0.054000000000000006,0.0,0.054000000000000006,0.037000000000000005,0.623,0.076,0.116,0.047,0.509,0.131,0.0,0.056,0.066,0.111,0.214,0.14300000000000002,0.166,0.136,0.14400000000000002,0.0,0.086,0.531,0.17,0.039,0.096,0.099,0.023,0.043,0.0
14.0,0.019,0.0,0.087,0.071,0.679,0.036000000000000004,0.06,0.049,0.057,0.049,0.0,0.076,0.629,0.114,0.033,0.043,0.043,0.299,0.07,0.0,0.06,0.17,0.153,0.206,0.079,0.093,0.13699999999999998,0.053,0.0,0.063,0.051,0.524,0.066,0.364,0.05,0.35600000000000004,0.069,0.0,0.04,0.056,0.111,0.24,0.133,0.14300000000000002,0.14,0.149,0.0,0.084,0.189,0.227,0.103,0.166,0.157,0.047,0.111,0.0
15.0,0.077,0.0,0.15,0.106,0.321,0.103,0.07400000000000001,0.16899999999999998,0.057,0.05,0.0,0.073,0.634,0.109,0.034,0.043,0.057,0.096,0.233,0.0,0.064,0.05,0.111,0.389,0.081,0.079,0.12,0.051,0.0,0.046,0.059,0.564,0.08900000000000001,0.114,0.043,0.126,0.52,0.0,0.037000000000000005,0.071,0.069,0.294,0.07400000000000001,0.309,0.124,0.094,0.0,0.036000000000000004,0.051,0.099,0.047,0.099,0.59,0.046,0.069,0.0
16.0,0.31,0.0,0.083,0.061,0.136,0.204,0.09,0.116,0.13,0.059,0.0,0.14400000000000002,0.484,0.08900000000000001,0.041,0.053,0.03,0.08,0.046,0.0,0.039,0.07400000000000001,0.191,0.54,0.036000000000000004,0.03,0.071,0.024,0.0,0.053,0.573,0.213,0.093,0.07400000000000001,0.109,0.131,0.484,0.0,0.03,0.079,0.096,0.129,0.113,0.21,0.151,0.221,0.0,0.08,0.059,0.18600000000000005,0.05,0.091,0.491,0.053,0.07,0.0
17.0,0.07,0.0,0.146,0.139,0.177,0.196,0.064,0.209,0.057,0.057,0.0,0.08900000000000001,0.614,0.103,0.036000000000000004,0.044,0.043,0.123,0.209,0.0,0.054000000000000006,0.121,0.147,0.303,0.036000000000000004,0.049,0.06,0.017,0.0,0.069,0.677,0.093,0.084,0.07400000000000001,0.163,0.126,0.447,0.0,0.026,0.08,0.119,0.191,0.14300000000000002,0.161,0.133,0.156,0.0,0.097,0.24,0.194,0.051,0.113,0.304,0.043,0.054000000000000006,0.0
18.0,0.059,0.0,0.097,0.08,0.183,0.033,0.027000000000000003,0.521,0.057,0.049,0.0,0.071,0.634,0.103,0.037000000000000005,0.049,0.046,0.071,0.05,0.0,0.036000000000000004,0.07,0.51,0.217,0.091,0.11,0.127,0.059,0.0,0.113,0.231,0.269,0.086,0.113,0.084,0.109,0.519,0.0,0.021,0.069,0.124,0.191,0.14300000000000002,0.171,0.124,0.147,0.0,0.099,0.537,0.189,0.043,0.08900000000000001,0.08,0.02,0.043,0.0
19.0,0.067,0.0,0.436,0.116,0.099,0.043,0.061,0.179,0.067,0.036000000000000004,0.0,0.071,0.629,0.114,0.04,0.043,0.034,0.05,0.03,0.0,0.029,0.047,0.526,0.284,0.079,0.076,0.09,0.057,0.0,0.051,0.043,0.604,0.044,0.476,0.199,0.101,0.086,0.0,0.021,0.073,0.119,0.22,0.13699999999999998,0.159,0.13,0.15,0.0,0.086,0.5329999999999999,0.189,0.043,0.08900000000000001,0.084,0.017,0.046,0.0
20.0,0.054000000000000006,0.0,0.581,0.107,0.069,0.043,0.049,0.097,0.066,0.044,0.0,0.071,0.629,0.113,0.033,0.044,0.056,0.07,0.127,0.0,0.024,0.059,0.5,0.16399999999999998,0.071,0.076,0.08900000000000001,0.053,0.0,0.059,0.051,0.601,0.173,0.306,0.076,0.237,0.091,0.0,0.037000000000000005,0.08,0.084,0.303,0.07400000000000001,0.303,0.094,0.109,0.0,0.033,0.563,0.154,0.043,0.107,0.069,0.021,0.043,0.0
21.0,0.123,0.0,0.349,0.08,0.071,0.047,0.11,0.22,0.14300000000000002,0.069,0.0,0.08900000000000001,0.489,0.104,0.041,0.066,0.047,0.049,0.031,0.0,0.014,0.039,0.7490000000000001,0.071,0.071,0.076,0.081,0.057,0.0,0.061,0.039,0.614,0.044,0.39,0.066,0.259,0.146,0.0,0.037000000000000005,0.059,0.109,0.2,0.109,0.207,0.134,0.171,0.0,0.07,0.423,0.14300000000000002,0.041,0.23,0.084,0.021,0.057,0.0
22.0,0.086,0.0,0.629,0.071,0.043,0.043,0.057,0.071,0.584,0.099,0.0,0.083,0.046,0.097,0.047,0.044,0.034,0.079,0.119,0.0,0.046,0.076,0.149,0.499,0.079,0.086,0.071,0.05,0.0,0.057,0.043,0.614,0.06,0.5760000000000001,0.076,0.107,0.067,0.0,0.023,0.091,0.109,0.17600000000000002,0.129,0.13699999999999998,0.14400000000000002,0.221,0.0,0.084,0.181,0.126,0.037000000000000005,0.4270000000000001,0.121,0.021,0.086,0.0
23.0,0.086,0.0,0.639,0.071,0.043,0.043,0.047,0.071,0.17600000000000002,0.414,0.0,0.17,0.083,0.071,0.047,0.039,0.037000000000000005,0.076,0.069,0.0,0.049,0.059,0.136,0.5760000000000001,0.077,0.086,0.084,0.049,0.0,0.057,0.041,0.606,0.053,0.31,0.131,0.199,0.213,0.0,0.03,0.064,0.097,0.133,0.157,0.109,0.14,0.273,0.0,0.091,0.083,0.15,0.387,0.119,0.14,0.017,0.104,0.0
24.0,0.047,0.0,0.14400000000000002,0.046,0.393,0.044,0.041,0.284,0.131,0.197,0.0,0.359,0.13,0.07400000000000001,0.056,0.053,0.034,0.053,0.026,0.0,0.031,0.03,0.429,0.397,0.077,0.08,0.077,0.051,0.0,0.057,0.043,0.614,0.047,0.064,0.019,0.51,0.279,0.0,0.029,0.053,0.093,0.106,0.099,0.109,0.14,0.37,0.0,0.084,0.029,0.146,0.614,0.071,0.043,0.0,0.097,0.0
25.0,0.097,0.0,0.069,0.063,0.094,0.077,0.056,0.544,0.136,0.341,0.0,0.189,0.124,0.07400000000000001,0.06,0.076,0.043,0.043,0.029,0.0,0.014,0.029,0.7709999999999999,0.071,0.071,0.086,0.071,0.057,0.0,0.057,0.043,0.614,0.066,0.34700000000000003,0.076,0.32,0.073,0.0,0.043,0.076,0.083,0.163,0.083,0.35600000000000004,0.116,0.154,0.0,0.046,0.041,0.133,0.489,0.094,0.129,0.003,0.111,0.0
26.0,0.453,0.0,0.07,0.056,0.077,0.079,0.109,0.157,0.12,0.413,0.0,0.17600000000000002,0.099,0.059,0.057,0.077,0.053,0.087,0.116,0.0,0.044,0.069,0.407,0.224,0.071,0.086,0.071,0.057,0.0,0.057,0.043,0.614,0.053,0.3,0.354,0.114,0.059,0.0,0.031,0.08900000000000001,0.109,0.163,0.12,0.121,0.14300000000000002,0.25,0.0,0.094,0.119,0.109,0.073,0.16,0.433,0.031,0.076,0.0
27.0,0.541,0.0,0.046,0.041,0.064,0.061,0.104,0.141,0.084,0.316,0.0,0.139,0.229,0.073,0.083,0.077,0.08900000000000001,0.057,0.06,0.0,0.044,0.024,0.101,0.624,0.071,0.083,0.077,0.054000000000000006,0.0,0.067,0.033,0.614,0.046,0.61,0.1,0.107,0.037000000000000005,0.0,0.034,0.066,0.07400000000000001,0.121,0.083,0.27,0.1,0.299,0.0,0.053,0.27,0.16,0.103,0.236,0.123,0.024,0.084,0.0
28.0,0.54,0.0,0.056,0.053,0.05,0.069,0.087,0.146,0.061,0.099,0.0,0.193,0.333,0.101,0.12,0.093,0.029,0.043,0.063,0.0,0.043,0.016,0.1,0.7070000000000001,0.076,0.084,0.07400000000000001,0.054000000000000006,0.0,0.053,0.05,0.609,0.066,0.4,0.123,0.116,0.171,0.0,0.034,0.09,0.084,0.214,0.086,0.337,0.123,0.103,0.0,0.053,0.043,0.207,0.453,0.067,0.066,0.01,0.154,0.0
29.0,0.111,0.0,0.079,0.069,0.08900000000000001,0.117,0.039,0.4970000000000001,0.07,0.097,0.0,0.214,0.304,0.113,0.104,0.097,0.036000000000000004,0.049,0.064,0.0,0.043,0.014,0.099,0.696,0.08,0.083,0.07400000000000001,0.057,0.0,0.049,0.043,0.614,0.097,0.274,0.204,0.14300000000000002,0.121,0.0,0.05,0.11,0.031,0.317,0.4370000000000001,0.086,0.04,0.051,0.0,0.037000000000000005,0.179,0.469,0.069,0.093,0.091,0.031,0.069,0.0
30.0,0.053,0.0,0.13,0.099,0.35700000000000004,0.053,0.069,0.24,0.083,0.119,0.0,0.141,0.381,0.104,0.057,0.114,0.044,0.056,0.179,0.0,0.043,0.013,0.093,0.573,0.08,0.073,0.091,0.036000000000000004,0.0,0.064,0.187,0.469,0.07,0.34600000000000003,0.07,0.123,0.274,0.0,0.033,0.084,0.06,0.086,0.517,0.104,0.126,0.054000000000000006,0.0,0.053,0.467,0.16899999999999998,0.053,0.121,0.106,0.029,0.056,0.0
31.0,0.053,0.0,0.147,0.103,0.436,0.056,0.076,0.13,0.069,0.046,0.0,0.071,0.63,0.113,0.029,0.043,0.043,0.044,0.07400000000000001,0.0,0.041,0.017,0.121,0.659,0.059,0.06,0.064,0.013,0.0,0.047,0.624,0.133,0.066,0.517,0.099,0.119,0.08900000000000001,0.0,0.03,0.081,0.021,0.157,0.604,0.099,0.051,0.027000000000000003,0.0,0.04,0.491,0.213,0.049,0.08900000000000001,0.087,0.027000000000000003,0.044,0.0
32.0,0.039,0.0,0.127,0.079,0.34600000000000003,0.046,0.046,0.319,0.07400000000000001,0.036000000000000004,0.0,0.073,0.629,0.114,0.031,0.043,0.043,0.043,0.043,0.0,0.043,0.014,0.129,0.6859999999999999,0.044,0.049,0.07,0.014,0.0,0.054000000000000006,0.649,0.12,0.054000000000000006,0.35700000000000004,0.047,0.08,0.403,0.0,0.013,0.046,0.054000000000000006,0.643,0.151,0.067,0.019,0.044,0.0,0.021,0.111,0.624,0.071,0.07400000000000001,0.059,0.043,0.017,0.0
33.0,0.047,0.0,0.126,0.091,0.416,0.054000000000000006,0.056,0.21,0.071,0.037000000000000005,0.0,0.08,0.634,0.109,0.024,0.044,0.043,0.044,0.056,0.0,0.14,0.01,0.113,0.594,0.06,0.059,0.057,0.009000000000000001,0.0,0.051,0.691,0.073,0.049,0.464,0.08,0.154,0.157,0.0,0.03,0.066,0.067,0.154,0.21,0.087,0.371,0.076,0.0,0.034,0.07,0.174,0.059,0.099,0.504,0.039,0.056,0.0
34.0,0.037000000000000005,0.0,0.134,0.104,0.464,0.041,0.056,0.163,0.07,0.043,0.0,0.084,0.637,0.106,0.017,0.043,0.054000000000000006,0.09,0.261,0.0,0.047,0.026,0.073,0.449,0.067,0.079,0.08900000000000001,0.027000000000000003,0.0,0.046,0.206,0.487,0.044,0.573,0.07400000000000001,0.151,0.069,0.0,0.014,0.07400000000000001,0.057,0.701,0.094,0.063,0.024,0.041,0.0,0.019,0.091,0.383,0.059,0.073,0.316,0.051,0.027000000000000003,0.0
35.0,0.046,0.0,0.117,0.08900000000000001,0.37,0.043,0.043,0.293,0.063,0.051,0.0,0.077,0.637,0.106,0.023,0.043,0.027000000000000003,0.041,0.094,0.0,0.063,0.011,0.08900000000000001,0.674,0.076,0.051,0.086,0.019,0.0,0.051,0.28300000000000003,0.434,0.091,0.17,0.066,0.14400000000000002,0.424,0.0,0.03,0.07400000000000001,0.056,0.7090000000000001,0.077,0.054000000000000006,0.036000000000000004,0.054000000000000006,0.0,0.014,0.29600000000000004,0.324,0.067,0.111,0.13,0.034,0.037000000000000005,0.0
36.0,0.014,0.0,0.081,0.05,0.721,0.047,0.057,0.029,0.053,0.044,0.0,0.071,0.636,0.111,0.041,0.043,0.047,0.069,0.27,0.0,0.156,0.021,0.073,0.364,0.087,0.071,0.086,0.043,0.0,0.056,0.043,0.614,0.057,0.387,0.064,0.107,0.297,0.0,0.019,0.069,0.063,0.279,0.16899999999999998,0.08900000000000001,0.28600000000000003,0.084,0.0,0.031,0.517,0.136,0.014,0.081,0.201,0.014,0.036000000000000004,0.0
37.0,0.016,0.0,0.086,0.064,0.73,0.031,0.044,0.029,0.083,0.047,0.0,0.084,0.589,0.104,0.039,0.054000000000000006,0.043,0.057,0.057,0.0,0.043,0.014,0.1,0.6859999999999999,0.091,0.071,0.086,0.043,0.0,0.051,0.043,0.614,0.064,0.18600000000000005,0.026,0.101,0.5670000000000001,0.0,0.014,0.041,0.046,0.507,0.281,0.073,0.031,0.036000000000000004,0.0,0.026,0.284,0.177,0.053,0.257,0.126,0.024,0.079,0.0
38.0,0.014,0.0,0.086,0.069,0.737,0.023,0.043,0.029,0.051,0.054000000000000006,0.0,0.076,0.643,0.106,0.027000000000000003,0.043,0.039,0.054000000000000006,0.053,0.0,0.123,0.01,0.091,0.63,0.086,0.071,0.086,0.043,0.0,0.057,0.043,0.614,0.05,0.449,0.069,0.097,0.254,0.0,0.016,0.066,0.061,0.399,0.207,0.081,0.16699999999999998,0.06,0.0,0.024,0.146,0.2,0.051,0.311,0.18600000000000005,0.024,0.081,0.0
39.0,0.06,0.0,0.109,0.084,0.46,0.083,0.091,0.113,0.054000000000000006,0.047,0.0,0.071,0.6459999999999999,0.1,0.039,0.043,0.039,0.054000000000000006,0.053,0.0,0.131,0.01,0.09,0.623,0.081,0.071,0.086,0.049,0.0,0.056,0.043,0.614,0.084,0.063,0.079,0.099,0.604,0.0,0.02,0.051,0.023,0.09,0.54,0.096,0.191,0.023,0.0,0.037000000000000005,0.147,0.191,0.069,0.28,0.193,0.033,0.087,0.0
40.0,0.08900000000000001,0.0,0.1,0.063,0.09,0.369,0.107,0.183,0.07,0.047,0.0,0.077,0.606,0.11,0.046,0.044,0.041,0.056,0.059,0.0,0.043,0.014,0.101,0.6859999999999999,0.083,0.079,0.079,0.056,0.0,0.047,0.043,0.614,0.041,0.06,0.537,0.156,0.109,0.0,0.029,0.069,0.057,0.72,0.08,0.047,0.02,0.061,0.0,0.014,0.16899999999999998,0.189,0.08,0.314,0.107,0.039,0.103,0.0
41.0,0.044,0.0,0.16,0.284,0.134,0.2,0.036000000000000004,0.141,0.067,0.059,0.0,0.081,0.597,0.1,0.033,0.063,0.049,0.054000000000000006,0.04,0.0,0.043,0.02,0.13,0.664,0.08900000000000001,0.073,0.09,0.043,0.0,0.05,0.081,0.574,0.063,0.059,0.013,0.181,0.629,0.0,0.021,0.034,0.07,0.479,0.146,0.081,0.13,0.067,0.0,0.027000000000000003,0.199,0.18,0.069,0.313,0.116,0.034,0.09,0.0
42.0,0.029,0.0,0.39,0.3670000000000001,0.081,0.034,0.02,0.079,0.064,0.069,0.0,0.187,0.37,0.154,0.054000000000000006,0.101,0.043,0.05,0.029,0.0,0.017,0.03,0.741,0.09,0.064,0.086,0.083,0.049,0.0,0.08,0.373,0.266,0.067,0.184,0.026,0.101,0.523,0.0,0.034,0.064,0.066,0.179,0.419,0.103,0.114,0.077,0.0,0.043,0.433,0.18,0.061,0.147,0.087,0.029,0.063,0.0
43.0,0.059,0.0,0.16899999999999998,0.18600000000000005,0.163,0.071,0.053,0.3,0.069,0.071,0.0,0.259,0.23,0.199,0.059,0.114,0.046,0.199,0.061,0.0,0.103,0.146,0.21,0.236,0.069,0.253,0.094,0.059,0.0,0.076,0.024,0.426,0.056,0.273,0.021,0.084,0.479,0.0,0.029,0.059,0.067,0.08,0.12,0.107,0.451,0.127,0.0,0.047,0.304,0.197,0.079,0.171,0.127,0.044,0.077,0.0
44.0,0.021,0.0,0.093,0.044,0.606,0.034,0.061,0.14,0.093,0.091,0.0,0.166,0.371,0.14,0.056,0.083,0.044,0.119,0.071,0.0,0.043,0.159,0.48,0.084,0.079,0.203,0.13,0.047,0.0,0.113,0.173,0.256,0.029,0.334,0.021,0.079,0.446,0.0,0.026,0.066,0.057,0.204,0.376,0.134,0.091,0.073,0.0,0.064,0.344,0.19,0.073,0.161,0.126,0.034,0.071,0.0
45.0,0.006999999999999999,0.0,0.043,0.019,0.863,0.014,0.026,0.029,0.046,0.047,0.0,0.069,0.674,0.087,0.031,0.046,0.04,0.056,0.036000000000000004,0.0,0.221,0.054000000000000006,0.444,0.149,0.067,0.079,0.094,0.033,0.0,0.063,0.324,0.34,0.076,0.061,0.017,0.101,0.6509999999999999,0.0,0.033,0.06,0.037000000000000005,0.166,0.097,0.069,0.523,0.06,0.0,0.049,0.419,0.13,0.031,0.08900000000000001,0.27,0.023,0.039,0.0
46.0,0.03,0.0,0.149,0.541,0.134,0.034,0.016,0.096,0.066,0.057,0.0,0.083,0.609,0.099,0.039,0.049,0.043,0.103,0.121,0.0,0.051,0.226,0.177,0.279,0.037000000000000005,0.057,0.063,0.026,0.0,0.054000000000000006,0.644,0.119,0.086,0.104,0.069,0.236,0.341,0.0,0.061,0.103,0.059,0.307,0.066,0.069,0.094,0.34700000000000003,0.0,0.059,0.581,0.15,0.043,0.114,0.049,0.02,0.043,0.0
47.0,0.029,0.0,0.03,0.721,0.101,0.04,0.0,0.079,0.077,0.376,0.0,0.16399999999999998,0.099,0.131,0.087,0.066,0.051,0.14400000000000002,0.067,0.0,0.051,0.18600000000000005,0.374,0.126,0.044,0.069,0.066,0.031,0.0,0.08,0.621,0.08900000000000001,0.05,0.106,0.127,0.146,0.189,0.0,0.303,0.08,0.071,0.5429999999999999,0.067,0.063,0.103,0.107,0.0,0.046,0.607,0.14400000000000002,0.043,0.114,0.031,0.017,0.043,0.0
48.0,0.039,0.0,0.099,0.5660000000000001,0.15,0.043,0.014,0.09,0.059,0.393,0.0,0.156,0.124,0.109,0.096,0.064,0.031,0.14300000000000002,0.043,0.0,0.046,0.15,0.234,0.353,0.037000000000000005,0.16,0.349,0.177,0.0,0.05,0.07400000000000001,0.153,0.047,0.044,0.059,0.094,0.077,0.0,0.5870000000000001,0.091,0.059,0.523,0.059,0.109,0.12,0.094,0.0,0.037000000000000005,0.6,0.153,0.043,0.114,0.033,0.014,0.043,0.0
49.0,0.09,0.0,0.07400000000000001,0.051,0.094,0.136,0.094,0.46,0.059,0.061,0.0,0.613,0.124,0.077,0.02,0.046,0.023,0.053,0.024,0.0,0.021,0.05,0.53,0.299,0.027000000000000003,0.106,0.054000000000000006,0.563,0.0,0.044,0.063,0.14300000000000002,0.041,0.101,0.354,0.194,0.113,0.0,0.111,0.084,0.103,0.076,0.261,0.117,0.266,0.126,0.0,0.051,0.5489999999999999,0.17600000000000002,0.044,0.107,0.06,0.021,0.043,0.0
50.0,0.086,0.0,0.033,0.004,0.029,0.056,0.6409999999999999,0.151,0.034,0.04,0.0,0.769,0.091,0.037000000000000005,0.0,0.029,0.029,0.057,0.029,0.0,0.006999999999999999,0.043,0.7709999999999999,0.064,0.04,0.13699999999999998,0.076,0.451,0.0,0.051,0.066,0.179,0.027000000000000003,0.16,0.326,0.147,0.141,0.0,0.05,0.149,0.063,0.159,0.063,0.13699999999999998,0.191,0.319,0.0,0.069,0.056,0.06,0.07,0.07400000000000001,0.123,0.513,0.104,0.0
