TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P1_TO_P7,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P2_TO_P7,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P3_TO_P7,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P4_TO_P7,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P5_TO_P7,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6,P6_TO_P7,P7_TO_LAPTOP,P7_TO_P1,P7_TO_P2,P7_TO_P3,P7_TO_P4,P7_TO_P5,P7_TO_P6,P7_TO_P7
10.0,0.0,0.0,0.107,0.014,0.043,0.764,0.0,0.071,0.054000000000000006,0.181,0.0,0.189,0.159,0.116,0.153,0.149,0.026,0.723,0.083,0.0,0.04,0.084,0.02,0.024,0.013,0.066,0.227,0.094,0.0,0.43,0.09,0.08,0.059,0.2,0.146,0.321,0.079,0.0,0.051,0.14400000000000002,0.02,0.044,0.046,0.556,0.067,0.259,0.0,0.009000000000000001,0.064,0.101,0.414,0.084,0.219,0.086,0.031,0.0
11.0,0.003,0.0,0.08,0.047,0.05,0.746,0.006,0.069,0.05,0.163,0.0,0.114,0.136,0.111,0.147,0.279,0.021,0.7390000000000001,0.087,0.0,0.041,0.07400000000000001,0.014,0.023,0.026,0.076,0.34700000000000003,0.337,0.0,0.08900000000000001,0.084,0.041,0.05,0.121,0.209,0.241,0.2,0.0,0.034,0.14400000000000002,0.014,0.029,0.056,0.757,0.073,0.059,0.0,0.013,0.054000000000000006,0.25,0.32299999999999995,0.099,0.121,0.124,0.029,0.0
12.0,0.0,0.0,0.083,0.02,0.057,0.769,0.0,0.071,0.06,0.189,0.0,0.13,0.183,0.13699999999999998,0.16699999999999998,0.134,0.014,0.746,0.081,0.0,0.041,0.09,0.014,0.013,0.021,0.049,0.29600000000000004,0.097,0.0,0.386,0.069,0.083,0.066,0.18600000000000005,0.187,0.226,0.117,0.0,0.044,0.174,0.034,0.044,0.061,0.591,0.077,0.13,0.0,0.061,0.081,0.203,0.233,0.081,0.197,0.17,0.034,0.0
13.0,0.0,0.0,0.076,0.041,0.047,0.76,0.009000000000000001,0.067,0.063,0.166,0.0,0.11,0.14,0.117,0.159,0.246,0.03,0.731,0.087,0.0,0.036000000000000004,0.077,0.017,0.021,0.014,0.016,0.09,0.064,0.0,0.6459999999999999,0.054000000000000006,0.116,0.083,0.16399999999999998,0.189,0.279,0.067,0.0,0.043,0.17600000000000002,0.039,0.076,0.076,0.209,0.094,0.32,0.0,0.187,0.094,0.196,0.214,0.086,0.244,0.134,0.031,0.0
14.0,0.0,0.0,0.097,0.041,0.039,0.75,0.001,0.071,0.077,0.19,0.0,0.126,0.131,0.111,0.14400000000000002,0.22,0.014,0.757,0.087,0.0,0.041,0.071,0.014,0.014,0.014,0.014,0.073,0.067,0.0,0.647,0.076,0.109,0.06,0.58,0.109,0.094,0.01,0.0,0.057,0.09,0.024,0.083,0.103,0.29600000000000004,0.124,0.094,0.0,0.276,0.04,0.076,0.613,0.071,0.129,0.054000000000000006,0.017,0.0
15.0,0.0,0.0,0.106,0.041,0.043,0.7440000000000001,0.006,0.06,0.054000000000000006,0.187,0.0,0.17,0.17600000000000002,0.12,0.154,0.139,0.014,0.757,0.087,0.0,0.041,0.071,0.014,0.014,0.014,0.014,0.071,0.064,0.0,0.65,0.071,0.114,0.07,0.491,0.129,0.093,0.031,0.0,0.067,0.119,0.024,0.07,0.104,0.231,0.113,0.087,0.0,0.37,0.014,0.043,0.743,0.057,0.1,0.043,0.0,0.0
16.0,0.004,0.0,0.179,0.044,0.046,0.6459999999999999,0.026,0.056,0.033,0.16899999999999998,0.0,0.35100000000000003,0.127,0.083,0.12,0.117,0.014,0.757,0.09,0.0,0.041,0.07,0.013,0.014,0.014,0.014,0.076,0.061,0.0,0.653,0.067,0.114,0.101,0.376,0.153,0.116,0.049,0.0,0.067,0.139,0.02,0.08,0.116,0.231,0.109,0.094,0.0,0.35,0.014,0.043,0.741,0.057,0.101,0.043,0.0,0.0
17.0,0.006,0.0,0.393,0.083,0.046,0.171,0.056,0.246,0.031,0.129,0.0,0.474,0.116,0.059,0.096,0.096,0.044,0.691,0.086,0.0,0.039,0.084,0.02,0.036000000000000004,0.014,0.014,0.07,0.071,0.0,0.643,0.073,0.114,0.087,0.284,0.193,0.146,0.059,0.0,0.069,0.163,0.014,0.05,0.086,0.203,0.097,0.07400000000000001,0.0,0.476,0.039,0.12,0.5710000000000001,0.073,0.109,0.069,0.02,0.0
18.0,0.01,0.0,0.071,0.047,0.0,0.093,0.047,0.731,0.034,0.194,0.0,0.16,0.124,0.099,0.123,0.266,0.014,0.757,0.086,0.0,0.043,0.071,0.014,0.014,0.014,0.017,0.069,0.071,0.0,0.643,0.071,0.114,0.067,0.25,0.209,0.14300000000000002,0.116,0.0,0.059,0.157,0.0,0.04,0.584,0.106,0.099,0.084,0.0,0.087,0.054000000000000006,0.29600000000000004,0.259,0.086,0.121,0.141,0.043,0.0
19.0,0.014,0.0,0.073,0.044,0.0,0.08900000000000001,0.046,0.7340000000000001,0.033,0.193,0.0,0.151,0.123,0.106,0.133,0.261,0.014,0.757,0.086,0.0,0.043,0.071,0.014,0.014,0.027000000000000003,0.039,0.087,0.16,0.0,0.4970000000000001,0.084,0.106,0.07400000000000001,0.19,0.211,0.147,0.149,0.0,0.057,0.171,0.0,0.036000000000000004,0.581,0.111,0.1,0.086,0.0,0.086,0.054000000000000006,0.321,0.26,0.08,0.109,0.133,0.043,0.0
20.0,0.004,0.0,0.071,0.044,0.013,0.126,0.234,0.507,0.067,0.18,0.0,0.131,0.174,0.139,0.163,0.146,0.014,0.757,0.086,0.0,0.043,0.071,0.014,0.014,0.017,0.024,0.093,0.081,0.0,0.603,0.066,0.116,0.057,0.157,0.156,0.22,0.237,0.0,0.044,0.129,0.001,0.033,0.556,0.147,0.087,0.076,0.0,0.1,0.056,0.091,0.516,0.086,0.15,0.069,0.033,0.0
21.0,0.006,0.0,0.066,0.06,0.01,0.126,0.269,0.464,0.059,0.187,0.0,0.154,0.17600000000000002,0.114,0.163,0.147,0.016,0.7509999999999999,0.083,0.0,0.041,0.079,0.014,0.016,0.014,0.014,0.077,0.073,0.0,0.639,0.067,0.116,0.097,0.236,0.204,0.157,0.06,0.0,0.064,0.181,0.013,0.041,0.237,0.221,0.073,0.084,0.0,0.33,0.014,0.043,0.743,0.057,0.1,0.043,0.0,0.0
22.0,0.0,0.0,0.06,0.029,0.011,0.134,0.041,0.7240000000000001,0.027000000000000003,0.147,0.0,0.113,0.107,0.11,0.13699999999999998,0.359,0.017,0.7390000000000001,0.087,0.0,0.037000000000000005,0.071,0.014,0.034,0.014,0.014,0.073,0.071,0.0,0.643,0.07,0.114,0.111,0.184,0.22,0.177,0.081,0.0,0.03,0.196,0.014,0.051,0.043,0.223,0.094,0.071,0.0,0.503,0.014,0.043,0.743,0.057,0.1,0.043,0.0,0.0
23.0,0.003,0.0,0.061,0.029,0.013,0.141,0.036000000000000004,0.7170000000000001,0.019,0.124,0.0,0.08900000000000001,0.083,0.094,0.119,0.473,0.014,0.731,0.086,0.0,0.033,0.071,0.014,0.05,0.019,0.053,0.413,0.339,0.0,0.07400000000000001,0.057,0.046,0.111,0.194,0.2,0.161,0.111,0.0,0.031,0.19,0.014,0.047,0.039,0.237,0.08900000000000001,0.071,0.0,0.503,0.014,0.043,0.743,0.057,0.1,0.043,0.0,0.0
24.0,0.0,0.0,0.061,0.031,0.014,0.13699999999999998,0.034,0.721,0.006999999999999999,0.109,0.0,0.073,0.08,0.073,0.109,0.55,0.044,0.5870000000000001,0.103,0.0,0.031,0.096,0.029,0.11,0.014,0.029,0.607,0.147,0.0,0.084,0.044,0.07400000000000001,0.101,0.29600000000000004,0.174,0.14300000000000002,0.04,0.0,0.043,0.203,0.017,0.05,0.043,0.213,0.08900000000000001,0.071,0.0,0.517,0.014,0.043,0.74,0.057,0.103,0.043,0.0,0.0
25.0,0.0,0.0,0.057,0.029,0.014,0.14300000000000002,0.043,0.7140000000000001,0.057,0.177,0.0,0.109,0.14300000000000002,0.174,0.173,0.16699999999999998,0.014,0.757,0.086,0.0,0.043,0.071,0.014,0.014,0.017,0.047,0.31,0.377,0.0,0.104,0.08,0.064,0.1,0.211,0.214,0.183,0.057,0.0,0.044,0.19,0.034,0.046,0.056,0.223,0.07,0.09,0.0,0.481,0.014,0.041,0.743,0.059,0.1,0.043,0.0,0.0
26.0,0.0,0.0,0.057,0.029,0.014,0.14300000000000002,0.043,0.7140000000000001,0.051,0.153,0.0,0.1,0.119,0.261,0.147,0.16899999999999998,0.014,0.757,0.086,0.0,0.043,0.071,0.014,0.014,0.006999999999999999,0.03,0.6859999999999999,0.093,0.0,0.084,0.043,0.057,0.103,0.194,0.21,0.197,0.073,0.0,0.04,0.183,0.031,0.069,0.103,0.217,0.094,0.103,0.0,0.383,0.02,0.07,0.091,0.701,0.066,0.041,0.01,0.0
27.0,0.0,0.0,0.057,0.029,0.014,0.14300000000000002,0.043,0.7140000000000001,0.053,0.166,0.0,0.107,0.123,0.2,0.161,0.19,0.014,0.75,0.086,0.0,0.04,0.071,0.014,0.024,0.011,0.066,0.539,0.13,0.0,0.093,0.084,0.077,0.069,0.151,0.14,0.404,0.069,0.0,0.026,0.141,0.03,0.07400000000000001,0.097,0.199,0.08900000000000001,0.204,0.0,0.307,0.057,0.16899999999999998,0.104,0.386,0.139,0.101,0.044,0.0
28.0,0.0,0.0,0.066,0.03,0.014,0.14300000000000002,0.034,0.713,0.044,0.17600000000000002,0.0,0.117,0.124,0.147,0.17600000000000002,0.21600000000000005,0.014,0.7509999999999999,0.086,0.0,0.04,0.071,0.014,0.023,0.016,0.046,0.67,0.086,0.0,0.077,0.049,0.057,0.073,0.206,0.126,0.371,0.061,0.0,0.033,0.13,0.023,0.06,0.066,0.221,0.097,0.099,0.0,0.434,0.07400000000000001,0.219,0.134,0.093,0.24,0.206,0.034,0.0
29.0,0.0,0.0,0.071,0.029,0.014,0.154,0.029,0.703,0.027000000000000003,0.121,0.0,0.354,0.121,0.071,0.12,0.184,0.014,0.757,0.086,0.0,0.043,0.071,0.014,0.014,0.014,0.043,0.6859999999999999,0.086,0.0,0.071,0.043,0.057,0.099,0.171,0.237,0.13,0.069,0.0,0.071,0.223,0.019,0.107,0.11,0.349,0.157,0.116,0.0,0.14300000000000002,0.071,0.103,0.063,0.014,0.019,0.6859999999999999,0.044,0.0
30.0,0.0,0.0,0.069,0.029,0.014,0.157,0.029,0.703,0.033,0.133,0.0,0.38,0.133,0.073,0.131,0.117,0.014,0.757,0.086,0.0,0.043,0.071,0.014,0.014,0.017,0.051,0.606,0.139,0.0,0.07400000000000001,0.054000000000000006,0.059,0.057,0.059,0.229,0.4970000000000001,0.063,0.0,0.013,0.083,0.014,0.029,0.067,0.7659999999999999,0.063,0.061,0.0,0.0,0.073,0.121,0.086,0.05,0.119,0.501,0.05,0.0
31.0,0.0,0.0,0.057,0.029,0.014,0.157,0.029,0.7140000000000001,0.049,0.18600000000000005,0.0,0.16899999999999998,0.166,0.109,0.16899999999999998,0.154,0.014,0.757,0.086,0.0,0.043,0.071,0.014,0.014,0.021,0.076,0.331,0.32,0.0,0.086,0.11,0.056,0.079,0.12,0.313,0.21600000000000005,0.101,0.0,0.047,0.124,0.009000000000000001,0.297,0.073,0.473,0.073,0.066,0.0,0.01,0.066,0.08,0.043,0.041,0.23,0.507,0.033,0.0
32.0,0.0,0.0,0.063,0.03,0.014,0.16,0.031,0.701,0.031,0.17600000000000002,0.0,0.226,0.166,0.091,0.16,0.15,0.014,0.757,0.086,0.0,0.043,0.071,0.014,0.014,0.013,0.046,0.6659999999999999,0.094,0.0,0.071,0.053,0.057,0.069,0.099,0.187,0.31,0.086,0.0,0.039,0.211,0.009000000000000001,0.339,0.13,0.213,0.127,0.113,0.0,0.07,0.06,0.059,0.037000000000000005,0.06,0.384,0.371,0.029,0.0
33.0,0.0,0.0,0.057,0.037000000000000005,0.014,0.121,0.053,0.7170000000000001,0.029,0.163,0.0,0.236,0.161,0.087,0.163,0.161,0.014,0.757,0.086,0.0,0.043,0.071,0.014,0.014,0.013,0.08900000000000001,0.363,0.159,0.0,0.157,0.13,0.09,0.084,0.146,0.317,0.183,0.096,0.0,0.027000000000000003,0.147,0.001,0.049,0.471,0.163,0.123,0.111,0.0,0.081,0.057,0.046,0.02,0.1,0.6609999999999999,0.101,0.014,0.0
34.0,0.0,0.0,0.059,0.029,0.011,0.17,0.037000000000000005,0.6940000000000001,0.029,0.17,0.0,0.217,0.16899999999999998,0.086,0.17,0.16,0.023,0.629,0.194,0.0,0.039,0.076,0.014,0.026,0.014,0.037000000000000005,0.18,0.101,0.0,0.481,0.09,0.096,0.103,0.147,0.316,0.133,0.084,0.0,0.051,0.166,0.013,0.041,0.056,0.7290000000000001,0.077,0.076,0.0,0.009000000000000001,0.056,0.057,0.017,0.107,0.654,0.103,0.006,0.0
35.0,0.0,0.0,0.064,0.001,0.006,0.551,0.019,0.359,0.026,0.184,0.0,0.21,0.13699999999999998,0.101,0.141,0.2,0.023,0.551,0.271,0.0,0.036000000000000004,0.079,0.014,0.026,0.006,0.067,0.48,0.123,0.0,0.16699999999999998,0.081,0.076,0.06,0.109,0.446,0.111,0.057,0.0,0.087,0.13,0.014,0.029,0.066,0.769,0.063,0.053,0.0,0.006999999999999999,0.106,0.156,0.099,0.097,0.246,0.14300000000000002,0.154,0.0
36.0,0.0,0.0,0.056,0.027000000000000003,0.023,0.62,0.009000000000000001,0.266,0.06,0.18600000000000005,0.0,0.163,0.153,0.114,0.154,0.17,0.017,0.213,0.613,0.0,0.03,0.083,0.014,0.03,0.017,0.03,0.15,0.201,0.0,0.45,0.057,0.094,0.08,0.184,0.34600000000000003,0.136,0.05,0.0,0.07,0.134,0.014,0.029,0.066,0.76,0.069,0.05,0.0,0.013,0.063,0.163,0.113,0.353,0.146,0.09,0.073,0.0
37.0,0.001,0.0,0.077,0.036000000000000004,0.033,0.489,0.024,0.34,0.049,0.183,0.0,0.193,0.173,0.106,0.159,0.139,0.014,0.043,0.7859999999999999,0.0,0.029,0.086,0.014,0.029,0.014,0.014,0.099,0.066,0.0,0.643,0.046,0.119,0.079,0.339,0.263,0.117,0.036000000000000004,0.0,0.053,0.114,0.023,0.093,0.113,0.499,0.119,0.083,0.0,0.071,0.084,0.289,0.14400000000000002,0.14400000000000002,0.17,0.114,0.054000000000000006,0.0
38.0,0.0,0.0,0.054000000000000006,0.016,0.006,0.329,0.02,0.5760000000000001,0.051,0.187,0.0,0.163,0.18,0.116,0.166,0.13699999999999998,0.021,0.327,0.483,0.0,0.031,0.08900000000000001,0.019,0.03,0.014,0.014,0.093,0.07400000000000001,0.0,0.634,0.063,0.107,0.097,0.18600000000000005,0.244,0.18600000000000005,0.067,0.0,0.036000000000000004,0.184,0.017,0.096,0.114,0.466,0.131,0.09,0.0,0.086,0.081,0.197,0.134,0.221,0.196,0.116,0.054000000000000006,0.0
39.0,0.0,0.0,0.056,0.019,0.01,0.273,0.026,0.617,0.056,0.193,0.0,0.14400000000000002,0.179,0.12,0.171,0.13699999999999998,0.023,0.134,0.6729999999999999,0.0,0.03,0.086,0.016,0.039,0.016,0.016,0.084,0.077,0.0,0.623,0.077,0.107,0.086,0.163,0.25,0.206,0.064,0.0,0.034,0.197,0.011,0.077,0.101,0.556,0.139,0.07,0.0,0.046,0.084,0.19,0.129,0.223,0.2,0.116,0.059,0.0
40.0,0.0,0.0,0.077,0.011,0.034,0.7140000000000001,0.0,0.163,0.057,0.189,0.0,0.14400000000000002,0.174,0.113,0.173,0.15,0.014,0.043,0.7859999999999999,0.0,0.029,0.086,0.014,0.029,0.024,0.031,0.07,0.07,0.0,0.486,0.081,0.237,0.07400000000000001,0.293,0.317,0.104,0.041,0.0,0.043,0.127,0.004,0.064,0.086,0.619,0.126,0.066,0.0,0.036000000000000004,0.094,0.196,0.114,0.16399999999999998,0.196,0.16899999999999998,0.067,0.0
41.0,0.0,0.0,0.086,0.017,0.043,0.767,0.0,0.087,0.061,0.187,0.0,0.123,0.184,0.126,0.171,0.147,0.014,0.043,0.7859999999999999,0.0,0.029,0.086,0.014,0.029,0.037000000000000005,0.113,0.149,0.184,0.0,0.156,0.103,0.259,0.111,0.17600000000000002,0.253,0.141,0.079,0.0,0.053,0.187,0.01,0.044,0.077,0.7140000000000001,0.084,0.057,0.0,0.013,0.073,0.177,0.099,0.16899999999999998,0.13699999999999998,0.29,0.056,0.0
42.0,0.0,0.0,0.113,0.014,0.043,0.759,0.0,0.071,0.071,0.18600000000000005,0.0,0.141,0.18600000000000005,0.117,0.159,0.14,0.014,0.043,0.7859999999999999,0.0,0.029,0.086,0.014,0.029,0.014,0.12,0.413,0.126,0.0,0.13699999999999998,0.121,0.069,0.111,0.174,0.243,0.139,0.076,0.0,0.06,0.197,0.014,0.029,0.057,0.763,0.066,0.071,0.0,0.0,0.067,0.181,0.096,0.196,0.14400000000000002,0.253,0.063,0.0
43.0,0.0,0.0,0.104,0.024,0.033,0.767,0.0,0.071,0.017,0.131,0.0,0.117,0.107,0.093,0.124,0.41,0.014,0.043,0.7859999999999999,0.0,0.029,0.086,0.014,0.029,0.006999999999999999,0.071,0.557,0.117,0.0,0.097,0.079,0.071,0.107,0.17600000000000002,0.267,0.14400000000000002,0.063,0.0,0.047,0.196,0.014,0.029,0.057,0.769,0.06,0.071,0.0,0.0,0.071,0.171,0.111,0.29100000000000004,0.16,0.129,0.066,0.0
44.0,0.0,0.0,0.113,0.021,0.03,0.7609999999999999,0.001,0.073,0.006,0.07400000000000001,0.0,0.073,0.053,0.057,0.461,0.276,0.014,0.043,0.7859999999999999,0.0,0.029,0.086,0.014,0.029,0.017,0.094,0.431,0.126,0.0,0.124,0.121,0.086,0.106,0.173,0.267,0.14,0.08,0.0,0.046,0.189,0.014,0.029,0.057,0.7709999999999999,0.057,0.071,0.0,0.0,0.059,0.156,0.096,0.393,0.13699999999999998,0.11,0.05,0.0
45.0,0.026,0.0,0.154,0.076,0.213,0.42,0.029,0.083,0.006999999999999999,0.076,0.0,0.066,0.046,0.069,0.569,0.16899999999999998,0.014,0.063,0.773,0.0,0.027000000000000003,0.081,0.013,0.029,0.014,0.12,0.324,0.139,0.0,0.173,0.147,0.083,0.094,0.17,0.234,0.199,0.07,0.0,0.05,0.183,0.014,0.029,0.054000000000000006,0.7709999999999999,0.06,0.071,0.0,0.0,0.077,0.18,0.114,0.273,0.16699999999999998,0.129,0.06,0.0
46.0,0.043,0.0,0.126,0.081,0.4270000000000001,0.21600000000000005,0.036000000000000004,0.071,0.0,0.1,0.0,0.073,0.061,0.081,0.11,0.574,0.02,0.14400000000000002,0.68,0.0,0.027000000000000003,0.081,0.013,0.034,0.006999999999999999,0.223,0.54,0.084,0.0,0.067,0.053,0.026,0.104,0.189,0.234,0.131,0.091,0.0,0.053,0.197,0.014,0.029,0.043,0.7709999999999999,0.071,0.071,0.0,0.0,0.084,0.18600000000000005,0.127,0.226,0.19,0.121,0.066,0.0
47.0,0.011,0.0,0.193,0.087,0.059,0.5429999999999999,0.019,0.08900000000000001,0.019,0.384,0.0,0.133,0.069,0.07400000000000001,0.07400000000000001,0.247,0.014,0.044,0.7929999999999999,0.0,0.027000000000000003,0.086,0.014,0.021,0.009000000000000001,0.379,0.389,0.09,0.0,0.063,0.059,0.013,0.11,0.18600000000000005,0.234,0.141,0.076,0.0,0.057,0.196,0.017,0.029,0.054000000000000006,0.7709999999999999,0.057,0.071,0.0,0.0,0.041,0.133,0.084,0.511,0.109,0.067,0.054000000000000006,0.0
48.0,0.021,0.0,0.339,0.35,0.11,0.106,0.029,0.046,0.017,0.163,0.0,0.13,0.08,0.104,0.123,0.383,0.021,0.13,0.621,0.0,0.043,0.126,0.023,0.036000000000000004,0.006,0.28600000000000003,0.443,0.123,0.0,0.061,0.057,0.024,0.103,0.177,0.237,0.16899999999999998,0.06,0.0,0.059,0.196,0.013,0.03,0.059,0.767,0.061,0.07,0.0,0.0,0.024,0.07400000000000001,0.306,0.43,0.09,0.044,0.031,0.0
49.0,0.029,0.0,0.203,0.574,0.094,0.043,0.014,0.043,0.013,0.14400000000000002,0.0,0.09,0.076,0.093,0.107,0.477,0.019,0.22,0.604,0.0,0.036000000000000004,0.077,0.011,0.033,0.003,0.051,0.7190000000000001,0.07400000000000001,0.0,0.064,0.044,0.044,0.087,0.161,0.383,0.101,0.046,0.0,0.054000000000000006,0.16699999999999998,0.001,0.053,0.59,0.123,0.08,0.083,0.0,0.07,0.037000000000000005,0.16,0.51,0.053,0.119,0.1,0.021,0.0
50.0,0.029,0.0,0.25,0.534,0.08,0.05,0.014,0.043,0.013,0.219,0.0,0.084,0.073,0.106,0.111,0.394,0.014,0.043,0.7859999999999999,0.0,0.029,0.086,0.014,0.029,0.006999999999999999,0.12,0.613,0.08,0.0,0.084,0.064,0.031,0.099,0.171,0.381,0.101,0.046,0.0,0.033,0.16899999999999998,0.006999999999999999,0.077,0.433,0.13699999999999998,0.116,0.117,0.0,0.113,0.016,0.053,0.746,0.03,0.103,0.053,0.0,0.0
